Run_time,Mean_PCA_1,Mean_PCA_2,Mean_PCA_3,Mean_PCA_4,Mean_PCA_5,Video,time,SemanticChange
330.0,1.4271222051460024,0.19165532595896081,0.2499215612791302,0.42879441852575706,0.7108633589368635,Movie Task-summer,330.0,-0.8534216900564543
345.0,-0.599411251163581,-0.23796195495466937,-0.25794613864758964,0.20164409792977372,0.9700640151409307,Movie Task-summer,340.0,1.365120069825677
360.0,0.06621238389267077,-0.055000219889636284,1.3097194046569078,0.06060221647986487,0.56038566657798,Movie Task-summer,360.0,-0.8534205913293714
375.0,0.3879179719098044,-0.5860296217982304,1.195116087953789,1.5337052833760376,1.172269978893301,Movie Task-summer,375.0,-0.7568726957432554
390.0,-0.38516589012851,0.18713871112983405,-0.6305882635404305,-1.2625936422449482,0.6696222249841364,Movie Task-summer,390.0,-0.8534205913293714
405.0,1.597933357769976,-0.8333083017671042,0.12978400602208348,-0.4227124299450347,0.7171767203258272,Movie Task-summer,405.0,-0.5536180739631626
420.0,-0.9039448755658427,0.03509020710753728,1.2630028625684233,1.1985451193537209,0.020070824673936068,Movie Task-summer,420.0,-0.8534211406929129
435.0,0.4452048765821284,-0.3155483179178118,1.2217053792758845,-0.6404045044400867,0.4234875918943179,Movie Task-summer,435.0,0.1886555737478499
450.0,1.4642972118002833,-0.04881942213049858,-0.17167341884110493,1.5856388024881587,0.3607715301506137,Movie Task-summer,450.0,-0.8534216900564543
465.0,-1.2984723501459883,-1.4193919337948306,-2.393959179254689,-1.0568094052471741,0.4340189095759672,Movie Task-summer,465.0,1.2939722722586902
480.0,-0.023459046176746844,-0.548428218637583,-0.3294886875445919,-1.049461434643313,-0.6043046773178571,Movie Task-summer,480.0,-0.8534205913293714
495.0,-1.1078381502601786,0.4364211996400103,-0.9171872043260222,0.1465854842861033,0.042954265228231876,Movie Task-summer,495.0,0.3767985779124481
510.0,-0.5325963215599709,-1.307117634272305,2.8647779777440157,-0.7433605468294209,-0.6007106385618196,Movie Task-summer,510.0,-0.8534205913293714
525.0,0.567229286676685,-0.39533453424320114,-0.12723154852258392,0.02550058374955423,-0.722037251206787,Movie Task-summer,525.0,0.2596256522091887
540.0,0.7635594937430382,-1.7668800602356192,0.7551320792751849,2.31959097407514,-1.1657267785056873,Movie Task-summer,540.0,1.6733447423044456
555.0,-0.4467584329110895,-0.01585507963151294,-2.012394358901567,0.36048533827259976,-1.313703626513537,Movie Task-summer,555.0,-0.10710719881655797
570.0,-1.5926571239915879,-0.3221375929291281,-1.212412553518866,-0.4712672892762181,-1.8079172895127353,Movie Task-summer,570.0,0.5435988084930432
585.0,-0.8240006487708775,0.23260642985615076,-1.5072773565737059,0.0625059418414765,-1.0094157226074543,Movie Task-summer,585.0,-0.8171573786422861
600.0,1.5982255821093923,1.7310837065478937,0.19982408565914872,0.718108967951314,-1.0838904154864601,Movie Task-summer,600.0,0.9760542174325253
615.0,0.22469058395762578,-0.862591271689461,1.0729912052863888,0.5547476357010479,-2.268380387787693,Movie Task-summer,615.0,0.9639962370619903
630.0,0.10815585871469618,0.37917970082625446,-0.5884970865185442,1.1743152467918816,-1.571356931620554,Movie Task-summer,630.0,-0.8534205913293714
645.0,0.6093054221073523,-0.7520372638948613,0.6691067759925423,0.7466059766583456,-1.8083908436822014,Movie Task-summer,645.0,-0.8534205913293714
660.0,0.5823687272078458,1.5363536243143854,-0.06700508857503588,-1.4791632986923497,-1.133926727305757,Movie Task-summer,650.0,-0.8534205913293714
675.0,-0.6449803389971636,-1.3867360846698749,-1.1021476886183188,-0.20185533233577746,-1.3034298554929094,Movie Task-summer,650.0,-0.8534205913293714
60.0,0.40104068910496865,0.7058865959995568,0.17364839166916335,-0.192013692647415,-0.16860788925904777,back to the future_6m.mp4,60.0,0.026671626691559456
70.0,-0.7158272366089371,0.5605007737733713,0.5110321663545626,-0.1397261948971951,-0.46357898060646036,back to the future_6m.mp4,65.0,0.7264311169552775
80.0,-1.4172307763329481,-0.029343354837561023,1.0651013546249584,0.2694268802759619,1.5114307722767124,back to the future_6m.mp4,80.0,0.4998494893449774
90.0,0.7962923032631235,-1.2564326646793018,0.010335897310087064,-0.23512568342232834,0.06025937895002269,back to the future_6m.mp4,90.0,-0.836918529117315
100.0,1.03698831942538,-1.2761021139738162,-0.6898867477389709,0.4490388807468254,0.7389080322280561,back to the future_6m.mp4,100.0,-0.909575534672846
110.0,0.9596336542700782,0.22593484845994227,-0.08622858496638386,0.311303389541454,1.274847001974446,back to the future_6m.mp4,110.0,0.46936492371479316
120.0,-0.21992380758586572,-1.075451853749038,1.693808054335011,0.529008120284068,0.19675269535316386,back to the future_6m.mp4,120.0,0.2628034903084018
130.0,-0.8551942712328985,0.5676874508753479,0.35949237695951153,-1.8509501914091062,-0.4608619271924168,back to the future_6m.mp4,130.0,-0.7734964561748888
140.0,0.9359015049545585,0.2767600242063977,0.7419785635248048,1.1090719251037622,1.3849602395654568,back to the future_6m.mp4,140.0,-0.0774395984516041
150.0,-0.2431701502603789,0.23811880453175485,-0.8023281794430411,-1.3173325399569975,0.8781214820990192,back to the future_6m.mp4,150.0,-0.5509303202861079
160.0,1.2587287703997332,-0.45243505060451167,-0.48589676892868017,-1.3262269620122051,-0.27527643475039365,back to the future_6m.mp4,160.0,-0.5151334336949515
170.0,-0.1661804792799462,1.0326429544130238,1.5429020651758245,-0.43563703044835617,-1.7849251706784204,back to the future_6m.mp4,170.0,0.07492945702756824
180.0,1.1727497527317274,1.22603381441539,-1.8612393841532633,0.6970397127738878,-1.2847415490609133,back to the future_6m.mp4,180.0,-0.25192877571844235
190.0,-1.3763640308923233,1.466278116342405,-1.0540691227006909,-1.9707311369662237,-0.8778920429074644,back to the future_6m.mp4,190.0,1.3977937481108074
200.0,-0.9933421553422895,-0.054775453676136295,-1.217619857656568,1.2440176570021881,-0.7614913378569487,back to the future_6m.mp4,200.0,-0.6935483651726622
210.0,-0.0284331081509531,-0.6598958174764419,1.6555815869919472,1.327045024439078,-1.2283022747876269,back to the future_6m.mp4,210.0,-0.35772615821145026
220.0,0.24497125558415672,-1.0728041463070896,-0.16534107856021274,-0.6466510901414899,0.028162880756820666,back to the future_6m.mp4,220.0,0.03723271909234468
230.0,1.135422529804038,-1.955071433560861,-0.36320934042062847,0.4891565136831422,1.9738755555788663,back to the future_6m.mp4,230.0,-0.45047074839717277
240.0,0.5488088874070762,0.3132504389592891,-0.09646960472540654,-1.2379553584340293,-0.33302002112802365,back to the future_6m.mp4,240.0,-0.5124357216044778
250.0,-1.5294623879641174,0.055958298198646686,0.6790198298372282,1.9452357715424842,0.9579141762667519,back to the future_6m.mp4,250.0,-0.02181037283446799
260.0,2.0078535325323386,-0.5023236469890426,-1.1741010916164272,0.9783339745816731,-1.303213729209357,back to the future_6m.mp4,260.0,0.20632891639058784
270.0,-1.259112698479197,0.27995854974660866,1.9990707256625666,-0.37521969094385055,1.2237840933764037,back to the future_6m.mp4,270.0,-0.9820764598110282
280.0,-1.6479862683574285,-0.64046893018561,-1.2067987191908383,1.0639203309010083,-0.21452945622525638,back to the future_6m.mp4,280.0,4.116101644797335
290.0,-0.18291806947642406,-1.5372170477916587,-0.7317426721626221,1.0215372399844207,-0.5292468868359931,back to the future_6m.mp4,290.0,-0.24602495536823155
300.0,-0.6850973436029846,2.6995572451729064,-1.1248088566570271,-0.5455550638687917,-1.5738570406472547,back to the future_6m.mp4,300.0,-0.9820757614646419
310.0,-0.27499518962859004,0.19236278556882222,0.20357794722080827,-0.5741568864299181,0.2604607853499161,back to the future_6m.mp4,310.0,0.9131989695601311
320.0,1.0968467737181102,0.671390813167609,0.4241910492542862,-0.5868538992820478,0.7700676473699399,back to the future_6m.mp4,320.0,-0.5691149110134932
75.0,0.6516728079836527,1.1822905359787286,-1.8408631474784987,1.989407093721653,0.5672343524054141,Movie Task-c4,75.0,-0.8691702116126698
90.0,1.8608956188274925,0.08736764727245919,-1.8675607178548252,-0.3384521564240585,2.2825621381235397,Movie Task-c4,90.0,1.9637880595514798
105.0,-0.47619735877827735,1.7414589558879647,-0.8299829872807261,-0.9773618124659634,-1.7860883167241457,Movie Task-c4,105.0,-0.7502233735634124
120.0,-0.373959807222123,-0.013649672272371276,0.09908257649985475,-0.6827329853379313,-0.031125906737932186,Movie Task-c4,120.0,-0.597219623300808
135.0,-1.1987970948329425,0.2474644418232457,-1.3502836279510784,0.32528941498914216,1.5259453228144446,Movie Task-c4,135.0,1.7333760851387745
150.0,-0.452246862016619,1.0420167953742399,-2.7680760022299595,-2.219237097144403,0.9141856454654511,Movie Task-c4,150.0,-0.8691688816801404
165.0,0.41644171558581455,-0.5907799504309403,0.41236456389228304,0.5448806772128262,0.5698272863780866,Movie Task-c4,165.0,0.033693054026380745
180.0,-0.719501348332266,-0.3880109685648157,-0.2278549613365755,0.49247379520739115,-0.16342401544522997,Movie Task-c4,180.0,-0.8691688816801404
195.0,-1.5277674714427647,0.49304199225199846,-0.1055988603516478,-0.5449355857148833,0.32344745975493455,Movie Task-c4,195.0,-0.8691695466464051
210.0,0.7053250998907047,0.7494637724427843,0.3205733269408995,0.9871738838464201,-0.7483217834561539,Movie Task-c4,210.0,0.149000864192017
225.0,-0.8783109048743066,0.1087922753914365,1.3324485840635742,1.0771166983939127,0.7771047092500748,Movie Task-c4,225.0,-0.10959121682810148
240.0,-1.8737948873616335,0.18355296653151837,-1.157919906543416,2.4931187897310476,0.5446399806171174,Movie Task-c4,240.0,-0.386362145592841
255.0,-1.2444822680401582,-0.6597431577400812,-1.2265487941486117,-0.5489163888295127,-0.2535279150332264,Movie Task-c4,255.0,0.12669822815680237
270.0,0.38918150738108576,-0.7610329478169338,0.8030201452486234,0.6173710454792983,1.2268602357917715,Movie Task-c4,270.0,-0.8691702116126698
285.0,-1.8815159977893705,0.20129258486432522,-0.7559337572531869,0.23546910445333333,-0.44614523071490675,Movie Task-c4,285.0,2.9040732991864386
300.0,-0.902378551633429,-1.5970550634646161,1.1854303255796097,0.27529386129196953,0.29069577945016445,Movie Task-c4,300.0,-0.8691688816801404
315.0,0.015187674866321325,2.504812544863769,0.32158493230011664,-1.604053517493875,-0.36575938093359106,Movie Task-c4,315.0,-0.8691695466464051
330.0,0.3484884146754166,-1.3066332476725293,-0.02506156903887399,0.4212505732844241,0.5806560918295289,Movie Task-c4,330.0,-0.3573357031720192
345.0,-0.02094100088244083,-0.39650282088964106,-0.07006958618761581,-1.7391530435606635,-1.0068732227959636,Movie Task-c4,345.0,-0.8691695466464051
360.0,0.8272630123787167,0.03166622725133651,1.1596226523765771,-0.992584417382994,-0.27885421955999085,Movie Task-c4,360.0,0.525208520799445
375.0,-0.9818859355547604,-1.4483710541179595,0.1619928509262389,1.5569692304186415,2.0179959397436007,Movie Task-c4,375.0,-0.8691688816801404
390.0,-0.8859493007110646,0.38710857281644884,-0.8091818483349322,-0.3429706354773854,1.050418384716748,Movie Task-c4,390.0,0.7273313341373248
405.0,-0.7530176638886431,0.3489247536063022,0.44320429058329963,-0.33441968488958085,-1.098120126690583,Movie Task-c4,405.0,-0.8691688816801404
420.0,0.08466809899646047,-0.26739151792686405,1.4704841802968702,-0.8173315349805226,-1.6623352451117992,Movie Task-c4,420.0,0.9043566582294171
435.0,-0.40433063263672825,-0.8195543006378669,2.0113085718438817,0.34183781175424477,-1.3280026640147575,Movie Task-c4,435.0,-0.21015406504007564
450.0,2.2045264745136306,1.2912884125077062,0.08809286278146561,-0.340540691882977,0.22096609858780986,Movie Task-c4,450.0,0.566792518646168
465.0,-0.5009904186484256,-1.6278275819576722,0.21993539182607405,-0.03197789851341101,-0.5505199279208077,Movie Task-c4,465.0,0.5862564136973389
480.0,0.876233933444802,-0.05180039052799922,0.39536759540410304,-0.6865625417414726,1.3980662770472778,Movie Task-c4,480.0,-0.869168549197008
495.0,0.6731670673668542,1.302847292348758,0.8729366662885873,0.09272421954646297,0.660024697278813,Movie Task-c4,495.0,2.94781261893865
510.0,1.398607695127276,-0.08974351590574153,0.13512120362333985,-0.0492392076611498,-0.18259626756808303,Movie Task-c4,510.0,-0.8691695466464051
525.0,0.6011078723722225,0.40437198636190974,-0.9955091573599574,-0.5504722302086549,-0.9934709634787683,Movie Task-c4,525.0,-0.46595428519781307
540.0,-0.31485165855445973,-0.42604851548421374,-0.5309924462530932,0.16604288590271887,0.8230199347196914,Movie Task-c4,540.0,-0.6887186488416633
555.0,0.5935670835014438,-2.0468124319960235,0.5696126834548203,1.3026281329830316,-1.17582174075364,Movie Task-c4,555.0,0.09153181973078803
570.0,1.3207617576279005,-0.8955476302133704,0.684734102153511,1.8216422944944042,-1.4124420103386919,Movie Task-c4,570.0,0.16319190924717628
585.0,-0.2001193824586741,-0.22101989277272793,0.8423667314623009,-0.604226521890206,-0.44643466955863786,Movie Task-c4,585.0,-0.024633131950058392
600.0,0.5266451403764347,-0.957789747056949,0.2572999825957462,0.457636693014827,-0.5259095577830035,Movie Task-c4,600.0,0.27926343316783103
615.0,1.6480466028280303,0.371548751176114,1.5594629787834062,-0.9303180549791625,0.2928122886464203,Movie Task-c4,615.0,1.5197004804009693
630.0,-0.15337424605532904,0.8259760202835608,-1.0210820959638192,1.1119055279973935,0.7660247912262549,Movie Task-c4,630.0,-0.2398700774774009
645.0,-0.6432556601399659,-0.6193927510172748,-0.48243387045775965,-0.48369543172012736,-1.7961203282231546,Movie Task-c4,645.0,-0.514751837084101
660.0,1.818586775612585,2.2999912768350796,0.4640874636216645,-1.1387080179647355,0.21562466159801422,Movie Task-c4,660.0,-0.8691702116126698
675.0,-0.5727059015024643,-0.6205706474030958,0.25481867347773035,-0.35234227745947355,-0.7962185826020972,Movie Task-c4,670.0,0.42194058982263377
75.0,-0.9156195622913791,-0.9061801207365952,2.2900801737412753,-0.9713294279426117,0.9429034689077012,Movie Task-lms,75.0,-0.05337615537830864
90.0,-0.42691757259548324,-1.4185999486380636,-0.3091949953708908,-1.8550988554849959,1.0325467792001275,Movie Task-lms,90.0,-0.6864415598671769
105.0,-2.00964964081411,-0.09622332119716728,0.5933883302187245,0.2641289944053377,-0.7842396356006274,Movie Task-lms,105.0,3.166814654456742
120.0,-1.3850525452062596,1.5446256359123915,0.656364120679645,0.36755658169691874,-0.5537912711420492,Movie Task-lms,120.0,-0.35996839819288
135.0,-0.40841288604963616,0.014588880320566627,0.7526270373011044,-0.1271015404355124,-2.1170254866364964,Movie Task-lms,135.0,0.70653267521312
150.0,-0.4725210827966866,-0.5500611036062437,-0.7183507066579302,0.33155455286356145,-1.3604789787945868,Movie Task-lms,150.0,0.4312151131649239
165.0,-2.431653994963311,1.0612188727470144,1.480825816501904,0.8441311690616737,-1.6391203576009246,Movie Task-lms,165.0,-0.025072372704995995
180.0,-0.06486543128972108,0.40678000853278995,1.094948304013464,1.1200443956052288,-2.163433131877063,Movie Task-lms,180.0,0.1130598185944017
195.0,0.8372059448776333,1.3359489814165675,1.4786901226719689,1.037005027257952,-1.2031098982013269,Movie Task-lms,195.0,-0.868335177210906
210.0,-1.2927274814014447,1.241153739195034,1.8086398043975764,1.8478800015008099,-1.386836756336736,Movie Task-lms,210.0,0.02453834141108936
225.0,-0.09638007096728571,0.5768831732228311,0.5081046177907197,-0.38442589016435863,-1.8241929440316789,Movie Task-lms,225.0,-0.36690373152736244
240.0,-1.123882839075292,0.9422454952156286,-0.4830586448928104,-0.6191780556166654,-0.13131973804403638,Movie Task-lms,240.0,-0.06854933629763385
255.0,-1.7485901128739607,1.994338755658003,0.5124684713930417,0.6918306796766013,-0.5308626172997022,Movie Task-lms,255.0,-0.6826787923150884
270.0,-0.811241455450867,-0.2617292476836677,0.9181180014305629,-2.29424558597317,0.2268045760857944,Movie Task-lms,270.0,-1.0052915903766333
285.0,1.2026173700666904,0.13865196758501233,0.6189763937224021,0.05862236533842636,0.4911599677720279,Movie Task-lms,285.0,-0.12111290942447925
300.0,-0.15414777738671406,-0.006256629919419737,0.4015480395904421,0.621030855322912,-0.3435113894255882,Movie Task-lms,300.0,-1.4020112512400198
315.0,2.1943399875524405,-1.4037708629952728,-0.12936237775489934,-0.5289361946820174,-0.40205096039181265,Movie Task-lms,315.0,-0.45023134062924863
330.0,0.2888734192527716,-1.0941733711283852,0.633717068878114,0.5593452833239801,-0.17271053496750155,Movie Task-lms,330.0,-1.1304444306890429
345.0,0.8117941197433205,-0.7536347893919239,-1.0117959562332177,-0.5900030505141007,-0.0873326284799952,Movie Task-lms,345.0,-0.7585451594522863
360.0,-0.13005979026090023,-1.2894410610597105,0.02551582532894896,2.6743300479524037,-0.7118789066779365,Movie Task-lms,360.0,0.7818694333955372
375.0,0.5485191801714864,1.6773917071878475,-1.0147351129300877,0.7634803441062765,0.6498238570814457,Movie Task-lms,375.0,2.8200373492994673
390.0,0.7993563318830211,-0.4663934009729042,-0.581211475921715,-0.2375657582309162,0.28236270291928595,Movie Task-lms,390.0,-0.8303841858302913
405.0,-0.5802162934658623,-0.9450834403339068,-0.7126006550869021,1.2734462120790297,0.6355765372020025,Movie Task-lms,405.0,1.4320044351483603
420.0,-0.32261107337963163,-0.8676822795204567,0.2632957896718969,-1.7323824500594769,0.2880335903378903,Movie Task-lms,420.0,-1.4100626949744017
435.0,0.1149740432599708,0.42274304156423553,0.3837855352993787,0.04636351752680017,1.5094579809686284,Movie Task-lms,435.0,-0.43920714863951577
450.0,0.5710751516119591,-0.11907350529074494,-0.7379271894368714,-0.24422647052157942,1.1952902972340615,Movie Task-lms,450.0,0.6031881603233812
465.0,-0.2844321025300865,0.06712195262556402,0.7907316506513542,-0.15569270118186365,1.4772968449291404,Movie Task-lms,450.0,0.6031881603233812
480.0,0.5637298695614945,0.9759220597965278,-1.4313572255170166,-1.0934669939016914,1.7028616526830807,Movie Task-lms,480.0,0.20120525029279113
495.0,0.5437450226146614,0.5281793745621943,-0.4314899863976373,0.49535395091231293,1.2616845498837368,Movie Task-lms,495.0,-0.6368183571556513
510.0,0.28750674497225986,0.734015871757774,1.0026292040857476,0.12139246225366172,1.2707481732948314,Movie Task-lms,510.0,0.3136377623384531
525.0,0.21122994285515692,0.27186549459551396,-0.0178157554352763,-0.09631938368137806,1.273281023983986,Movie Task-lms,525.0,-0.16276931332627256
540.0,1.4245426026762957,-1.3720087516469452,-1.9130675935571557,-1.579144120735364,0.178670202830241,Movie Task-lms,540.0,0.86612582396572
555.0,1.7646322120299442,-0.40987463679065506,-2.2079327302480087,-0.5797981576731481,-0.303003656904709,Movie Task-lms,555.0,-0.8575815714557127
570.0,1.2146467768856788,-0.5651542553139068,0.2789196489831232,-0.28892181266494626,0.4850203281894185,Movie Task-lms,570.0,1.076023035151625
585.0,-0.5134800866088202,0.09820237481195968,-0.5839355918260718,1.4455870624151324,0.32294749007998746,Movie Task-lms,585.0,0.6541286785835666
600.0,0.6221432358560014,0.2927843762287637,-1.0972802482880317,0.8582073874594157,0.17777150217239085,Movie Task-lms,600.0,-1.1427692867668486
615.0,0.7370577858974624,1.5449603016710463,0.47441785841255857,0.5064184643777087,-0.09506263047371444,Movie Task-lms,615.0,-0.7570918569755002
630.0,-1.1974254401093098,1.0441137082835956,-0.06384173308485323,-0.01847456825970898,-0.821741153936944,Movie Task-lms,630.0,-0.6795094643166975
645.0,0.4609598576575084,-2.068489957576177,-0.8286829558172357,-1.1152407638699002,0.32662737015505283,Movie Task-lms,645.0,0.11354502365428379
660.0,1.1442182771379645,-1.6780549673982,-1.0678177064233385,-0.619525032719107,0.5258365542904166,Movie Task-lms,660.0,-0.6384973794315064
675.0,0.026719362953039824,-0.641850121690515,-1.6263331738840012,-0.7966325408236309,0.3749972266221816,Movie Task-lms,670.0,1.626539748861621
60.0,-0.6733295937435444,2.481893323078592,-0.6386383646485582,-1.5885100377153312,-2.043988936916005,the_prestige_6m.mp4,60.0,0.055326646668694676
70.0,0.40272121660751725,-1.8435121623827224,-0.09431890452202495,0.7540489121606258,0.19392743425390055,the_prestige_6m.mp4,70.0,-0.6785344332740597
80.0,-0.21380497658820902,0.10215673065800084,-0.7229401273739813,1.4261829066366412,-0.25520766750303686,the_prestige_6m.mp4,80.0,-0.20939480530968982
90.0,-0.8135701937645925,-0.493029311233333,1.1429796317810306,-1.119590317095865,0.8878883419386912,the_prestige_6m.mp4,90.0,-0.8669874042705443
100.0,-0.9587084203463735,-0.05643722394631759,0.6931701848446541,-0.6998257365690174,-1.746213384541715,the_prestige_6m.mp4,100.0,2.504861577389633
110.0,0.2705690014452551,-0.5883102894445065,1.4484050990588295,-0.23848691563411106,0.5835253847163016,the_prestige_6m.mp4,110.0,-0.8669861544746668
120.0,1.2391091131311647,0.8383146409527437,1.236334913249818,0.8850875188669992,-0.23260125095901796,the_prestige_6m.mp4,110.0,-0.8669861544746668
130.0,0.5926237983335464,0.7365452842285605,-0.40186635183864305,1.7009955570284516,-1.2795611177454758,the_prestige_6m.mp4,130.0,-0.8669864669236361
140.0,0.24606727848914522,-0.3449942371353134,-1.8300627091011623,0.09439731927854517,-0.5870052012036849,the_prestige_6m.mp4,140.0,-0.8669867793726056
