Run_time,Mean_PCA_1,Mean_PCA_2,Mean_PCA_3,Mean_PCA_4,Mean_PCA_5,Mean_gradient_1,Mean_gradient_2,Mean_gradient_3,Mean_gradient_4,Mean_gradient_5,Time_rounded,BoundaryDensity,VideoName,Within_or_Across
615.0,0.1223422708749999,0.3066344203125,0.1595291274375,0.1040431209374999,0.0140217761249999,0.017095607,-0.157194982,-0.066004913,-0.025965725,0.03204845,615.0,0.0014316328741424,Movie Task-lms,1
630.0,-0.3108994422,0.1953903345999999,0.0314770602666666,-0.037432778,-0.3102674045333333,0.171799074,-0.106701854,-0.062051638,0.155832786,-0.107423171,630.0,0.0010718101408878,Movie Task-lms,1
645.0,0.0605081139285714,-0.4959565839285714,-0.1504788234285714,-0.3330472628571428,0.2022060975,0.351813136,0.011040444,0.031887762,0.081844074,0.205618098,645.0,0.001938995739466,Movie Task-lms,1
660.0,0.2135288505,-0.409236250625,-0.207369029625,-0.19943560425,0.291105632875,0.436228039,0.211505259,0.058638929,-0.019060432,0.169114244,660.0,0.0027080532873865,Movie Task-lms,1
675.0,-0.0367432311764705,-0.1790826223613445,-0.3402399738403361,-0.2471718902352941,0.2237917376638655,-0.422548703,-0.546098476,-0.17764236,-0.129966437,-0.238678492,,,Movie Task-lms,1
75.0,-0.3486986848666666,-0.1509096266666666,0.2640052910666666,-0.3121163312,0.2773189521999999,-0.074601654,0.551087319,0.181658073,-0.059504809,-0.148985431,75.0,0.002476511999309,Movie Task-summer,1
90.0,0.1092494100714285,0.6237716242142858,0.0922871394285714,-0.1745173385,0.5254818255,0.015227345,0.065183095,0.25880243,0.018834493,0.06960156,90.0,0.0009731041400832,Movie Task-summer,1
105.0,-0.2425359377333333,0.4976426098,0.2126444799999999,-0.3237063241333333,0.3292555557333333,0.091941012,-0.056514353,-0.175832974,0.434618529,0.144883843,105.0,0.0001340236042467,Movie Task-summer,1
120.0,-0.4324157382857143,-0.1011444574999999,0.3072436766428571,-0.1790028877142857,0.3988242895,-0.035908162,-0.352663642,-0.468989931,0.082086513,-0.043022706,120.0,0.0001776793608279,Movie Task-summer,1
135.0,-0.1420514132,-0.1797876312666667,-0.1190430834666666,-0.2277582975333333,0.4294993016666666,0.051656948,-0.136867793,-0.199431871,0.00714342,0.035969287,135.0,0.0004757647544574,Movie Task-summer,1
150.0,0.027964149125,0.42288562225,0.2587427525625,-0.10623723175,0.440060055125,-0.212100951,-0.143564585,0.292703579,-0.129870999,0.283323458,150.0,0.0010845203799767,Movie Task-summer,1
165.0,-0.0172353533333333,0.1741736864,0.1005390761999999,-0.1006773009333333,0.8999155432666667,0.066185289,0.619885624,0.096993419,0.109785124,-0.05517147,165.0,0.0007890424075143,Movie Task-summer,1
180.0,-0.3481923882142857,0.3690342652142857,0.3537664364285713,-0.1376992316428571,0.7609061192857143,0.060445315,-0.325706973,-0.021225883,-0.208531866,-0.254203589,180.0,0.0009492282806752,Movie Task-summer,1
195.0,-0.1757414697857142,0.4551729729285714,0.0991231927142857,-0.2111646479999999,1.2028292777142855,-0.030882006,-0.045061032,-0.249961937,0.338062363,0.198262614,195.0,0.0010505440421273,Movie Task-summer,1
210.0,0.1102659399333333,-0.0423179658,0.4836714553333333,-0.2865902923999999,1.3087786259333332,0.024780342,0.301047757,-0.01912662,-0.136509103,-0.399160932,210.0,0.0016457588330732,Movie Task-summer,1
225.0,-0.4176926034,0.3040493838666666,-0.1933920592,0.0619648911333333,0.6487219751333334,-0.258807868,0.024197776,-0.053067707,-0.210071813,0.052237639,225.0,0.0051316649415737,Movie Task-summer,0
240.0,-0.1020066339333333,0.1411716335333333,0.1978156485999999,-0.0932678644666666,0.8931361859333333,-0.2201711889999999,-0.029575685,-0.190915381,0.113621023,-0.088869743,240.0,0.0015393464218601,Movie Task-summer,1
255.0,0.1942312003571428,-0.1332599645714285,0.2684456501428571,0.5194850460714285,0.8468055824285715,0.046357227,-0.42846174,0.15361071,0.111729886,0.140986631,255.0,0.0002526445932561,Movie Task-summer,1
270.0,-0.1757615806,0.2906216268,0.248442184,-0.0071428583333333,0.6240444632000001,-0.071045694,-0.148979431,0.198869368,0.134133651,-0.129161495,270.0,0.0010441626587781,Movie Task-summer,1
285.0,-0.3525894706666667,0.6614440285333333,0.1038036897333333,-0.1116152451333333,1.302218618,-0.135296533,-0.0394410589999999,0.191333508,-0.222125326,0.011167007,285.0,0.0018313714296316,Movie Task-summer,1
300.0,0.3511836532666666,0.4780138632,0.2962400681333333,-0.0924341439333333,1.2346110593333333,-0.071046069,0.207515797,-0.135431534,0.079194495,-0.135715598,300.0,0.0016830494194204,Movie Task-summer,1
315.0,0.1857046975714285,0.5331712539285715,0.1698617002857143,0.4343970765,1.241602766357143,0.002063263,-0.374314589,-0.049450809,0.289030056,0.150037875,315.0,0.0007464398782932,Movie Task-summer,1
330.0,0.2101131985333333,0.2135290594666666,0.2388372646666667,0.0642002209333333,0.8458743642000001,-0.077481109,-0.590901131,-0.446817918,0.171809949,0.112748392,330.0,0.0002217978174651,Movie Task-summer,1
345.0,-0.2108934018666666,0.1065202622666666,0.1183731271333333,0.0141851,0.9943710494,-0.08712392,0.360638441,0.125087844,-0.017527985,-0.323883524,345.0,0.0027595657888777,Movie Task-summer,0
360.0,-0.0726119721333333,0.1520922540666666,0.4902169708,-0.0168702237999999,0.7596653289333334,-0.197148295,0.208814618,0.370487128,-0.164785967,0.012253389,360.0,0.0022295639648647,Movie Task-summer,0
375.0,-0.0057785450714285,0.0198237907142857,0.4630335336428571,0.3074851539285714,1.1102153369285714,0.239992312,-0.033959462,0.130214689,0.061416759,0.194777905,375.0,0.0009596646961019,Movie Task-summer,1
390.0,-0.166384533375,0.2124040639375,0.0299839419374999,-0.3082182646875,0.8222472184375,-0.387490109,-0.386140663,-0.299553935,-0.06519322,0.063376896,390.0,0.0016192883992505,Movie Task-summer,1
405.0,0.2455987329333333,-0.0417682245333333,0.2103411288,-0.1232889179333333,0.8494913042666667,0.169717436,0.002820955,-0.165317908,0.232912643,0.138972119,405.0,0.0011053411077705,Movie Task-summer,1
420.0,-0.274159402,0.1745319199285714,0.4791359984285714,0.2336878725,0.4501176442857142,0.149790186,-0.24556091,0.085406784,0.185090282,0.08765136,420.0,0.0022609480785988,Movie Task-summer,0
435.0,0.0061226475333333,0.0871951006666666,0.4693404046,-0.1712214738,0.6812360896,-0.050145313,0.0179478,0.155397409,0.04753436,-0.224325652,435.0,0.0017860849615473,Movie Task-summer,0
450.0,0.2178362011428571,0.1536317632142857,0.1388366627857142,0.3189201421428572,0.6453059055714286,-0.273393209,-0.386158476,-0.466907918,0.248922243,-0.063517897,450.0,0.0015287609104721,Movie Task-summer,1
465.0,-0.3561213702666667,-0.1877495602666666,-0.3882804142,-0.2629076374666667,0.6872695070666667,-0.120545066,0.442506328,0.338710179,-0.438199989,-0.3440369,465.0,0.0010575438200202,Movie Task-summer,1
480.0,-0.0912409584,0.0291895241333333,0.1014035276666666,-0.2612897236666666,0.0924114034,0.514153151,0.0259376,0.194396152,0.132348452,0.422544203,480.0,0.0008373944276136,Movie Task-summer,1
495.0,-0.3165176538,0.2744951865333333,-0.0379961525333333,0.0020620124666666,0.4632276229333333,-0.000458815,-0.0993043709999999,0.045420846,-0.103712523,0.034389965,495.0,0.0004951014029011,Movie Task-summer,1
510.0,-0.197012789,-0.1597843496428571,0.8590704927857143,-0.1938908624999999,0.0944704369285714,-0.347203983,-0.586558041,-0.008778805,0.1788712429999999,0.004290964,510.0,0.0012707922448851,Movie Task-summer,1
525.0,0.031472874,0.0673220009999999,0.1493780923333333,-0.0245990810666666,0.024962126,-0.160348565,0.024470215,-0.231853449,0.428305364,0.04719517,525.0,0.0001353075479742,Movie Task-summer,1
540.0,0.0722599198666666,-0.2743016802666667,0.3586711295333333,0.4805254901999999,-0.2292286813333333,-0.088936493,0.332174639,0.32397165,-0.209304371,-0.194669904,540.0,0.0011808070230999,Movie Task-summer,1
555.0,-0.1791802101333333,0.1618425005333333,-0.2977748022,0.0491595778,-0.3140049767999999,-0.2419922,0.268988056,0.51076688,-0.41556541,0.025433971,555.0,0.0007297652469582,Movie Task-summer,1
570.0,-0.4172374259333333,0.0855538482666666,-0.1080223957333333,-0.1339799755333333,-0.5971411841333333,0.113528772,0.59836649,0.223781336,-0.064544278,-0.074020213,570.0,0.003063681100408,Movie Task-summer,1
585.0,-0.2575512147333333,0.2237291342,-0.1779631188666666,-0.0164510517999999,-0.1396776979333333,-0.218309864,-0.081302758,-0.379278683,0.468159301,-0.015117282,585.0,0.0008752496201988,Movie Task-summer,1
600.0,0.2456594417142857,0.5969688946428572,0.2269543487142857,0.1279029801428571,-0.1823444302857142,0.069803124,0.002159826,-0.594648154,0.157387921,-0.170684004,600.0,0.0024896692727145,Movie Task-summer,0
615.0,-0.0396885737857142,-0.0490620079285714,0.4340660118571428,0.0919332453571428,-0.860941611,-0.373398271,-0.173708773,0.059185495,-0.430716442,-0.122177639,615.0,0.0015498341112817,Movie Task-summer,1
630.0,-0.0638983337333333,0.2602375106666666,0.0399677966666666,0.2283528150666667,-0.4616151808,0.448440178,0.487667485,0.089518122,0.125244408,-0.120680817,630.0,0.0029271182340754,Movie Task-summer,1
645.0,0.0402140722666666,-0.0215252864666666,0.3382662800666666,0.1341775974666666,-0.5974124844666666,-0.119409371,0.151904824,0.219129995,-0.446013163,-0.065113719,645.0,0.0015556436498275,Movie Task-summer,1
660.0,0.03461805,0.5484656504666667,0.1636635618666666,-0.3559036808,-0.2110103548,0.157475484,0.27756511,-0.24993475,0.448688617,0.327899612,,,Movie Task-summer,1
675.0,-0.2203602511271186,-0.179615662279661,-0.0818680215677966,-0.0746594710677966,-0.3081191084406779,-0.135585472,0.003121145,0.253448147,-0.093671273,-0.347181857,,,Movie Task-summer,1
60.0,0.1670718250833333,0.2164518845,-0.577009637,-0.0881053503333333,0.1017673191666666,-0.237146607,0.090574879,-0.05204395,-0.005894287,0.099456434,60.0,0.001761860154635,pulp_fiction_6m.mp4,1
70.0,-0.3416477844166666,-0.3332172409166667,0.210783519,-0.4057285709166667,0.4401991555833333,0.063555022,-0.256335665,-0.058140738,-0.257909362,0.041675885,70.0,0.0005996844452625,pulp_fiction_6m.mp4,1
80.0,-0.0796727001666666,-0.0433814501666666,-0.1615294570833333,0.2022857328333333,-0.0796069940833333,0.295818911,-0.146689854,0.136370352,-0.293645398,-0.052643767,80.0,0.0016423313702626,pulp_fiction_6m.mp4,1
90.0,0.6941634071666667,-0.2416229231666666,-0.3130301754166666,-0.0074998114166666,0.5305172005,-0.096282789,0.155016594,0.444089776,-0.096029663,0.0120600749999999,90.0,0.0066403087997513,pulp_fiction_6m.mp4,0
100.0,0.0568882544166666,-0.3010090155,0.2339829146666666,0.0876379501666666,0.3552631834999999,0.143955337,0.311631635,0.440126188,-0.404123526,0.062078825,100.0,0.0054539858234438,pulp_fiction_6m.mp4,1
110.0,0.19682325025,0.1564291598333333,-0.0679369234166666,-0.1525436532499999,-0.198293817,0.01677873,0.13477753,-0.252691767,-0.047146045,-0.272431515,110.0,0.0019703247988561,pulp_fiction_6m.mp4,1
120.0,0.0783752799999999,-0.2293398034545454,0.4027861598181817,0.202165863090909,0.2392951709090909,-0.301006506,-0.271401571,-0.305570285,0.43167776,0.112108263,120.0,0.0104115704659683,pulp_fiction_6m.mp4,0
130.0,-0.4345587500833333,0.4762656163333333,-0.2032782332499999,0.1055778281666666,0.4689940476666667,-0.018038738,-0.246784355,0.115907412,0.276798792,0.299147057,130.0,0.003771803105241,pulp_fiction_6m.mp4,1
140.0,0.6365051595833333,0.3858789685,-0.0102869741666666,0.0107546469999999,-0.1269061718333334,-0.136818105,-0.40357471,-0.199814561,0.16801455,0.088478053,140.0,0.001039487129233,pulp_fiction_6m.mp4,1
150.0,-0.0123920914999999,0.0927900875,-0.5361391414166666,-0.03042599625,-0.2418308880833333,0.044513528,-0.200319314,-0.2117486359999999,-0.288074925,-0.044540528,150.0,0.0009172649996849,pulp_fiction_6m.mp4,1
160.0,0.6047610745,-0.2344210128333333,-0.7872959248333333,0.00275683475,-0.0669707786666666,-0.601725761,-0.303895149,-0.207877112,-0.024408715,-0.052920331,160.0,0.0017363171936949,pulp_fiction_6m.mp4,1
170.0,-0.0179835405,-0.1648092588333333,-0.3164796017499999,-0.4036617995,0.2453784945833333,0.307530985,0.341562072,0.062254889,-0.04076013,-0.197122045,170.0,0.0005937819777737,pulp_fiction_6m.mp4,1
180.0,-0.2387945585833333,-0.2357873335833333,-0.4496275111666667,0.7417277835,-0.1263899635833333,0.394429153,0.26238239,-0.12405115,0.009123995,-0.06206195,180.0,0.0030858932137943,pulp_fiction_6m.mp4,1
190.0,-0.3992525295833333,0.1065449329166666,-0.5275185129166667,0.0162719174166666,0.2535637375,-0.092352577,0.244498903,0.489967375,-0.257723361,-0.089164682,190.0,0.0056802666507285,pulp_fiction_6m.mp4,0
200.0,-0.3767745412499999,0.0310830581666666,-0.65086599675,-0.1476730188333333,0.2210884489166666,-0.073504584,-0.055510284,-0.112090638,0.425233158,0.254110588,200.0,0.003090648711769,pulp_fiction_6m.mp4,1
210.0,0.0032175999999999,0.1804792184545454,-0.4112058634545455,0.1291770609090909,0.1847553111818181,-0.010526878,-0.250639941,-0.281901637,0.262065888,0.218552303,210.0,0.0007348552024063,pulp_fiction_6m.mp4,1
220.0,0.7942100892499999,0.7517902295000001,-0.7334689376666667,0.0085215960833333,-0.3427710251666667,0.13843624,-0.488249864,-0.018606866,-0.098907056,0.011577072,220.0,0.0014648292620916,pulp_fiction_6m.mp4,1
230.0,-0.3214969149166667,-0.0506222917499999,-0.1700870909166666,0.2629651290833333,0.291850285,-0.058519866,0.266400165,0.265420471,-0.054290964,-0.235832974,230.0,0.0025199471390771,pulp_fiction_6m.mp4,1
240.0,0.8530878984166668,-0.2812577725833333,-0.7498767444166666,0.1559928681666667,-0.09950104125,0.0885243659999999,0.071522697,-0.338029925,0.188805805,-0.087927362,240.0,0.0019537432836666,pulp_fiction_6m.mp4,1
250.0,0.2234128759166667,-0.1780514218333333,0.14041557,-0.2012240870833333,0.1006712970833333,0.096081038,0.083511522,-0.248779367,0.170490128,-0.033468959,250.0,0.0071302618999107,pulp_fiction_6m.mp4,0
260.0,-0.0798925821666666,-0.0798954964166666,0.1256446454999999,-0.1147105746666667,-0.0072810381666666,0.261008381,0.190270189,0.34523147,-0.016805918,0.258487428,260.0,0.0020023769188529,pulp_fiction_6m.mp4,1
270.0,0.125701566,0.0854417508333333,-0.3361690584999999,-0.1688680119166666,-0.247665619,-0.078610804,0.1100241879999999,0.138310052,-0.1054877839999999,0.079030056,270.0,0.0010835798417556,pulp_fiction_6m.mp4,1
280.0,0.3161251804545454,0.063051093,0.0260502065454545,0.2356954712727272,0.2009223222727272,-0.347316108,0.17922112,-0.31366246,0.316126413,-0.055630848,280.0,0.0035505886975296,pulp_fiction_6m.mp4,1
290.0,0.1518391196666666,-0.3602017465833333,-0.4768256336666667,0.1257466524166666,0.1811060618333333,-0.095289221,-0.052722517,-0.295489659,0.360506816,-0.066614854,290.0,0.0011001061436956,pulp_fiction_6m.mp4,1
300.0,-0.2530669429166666,0.283134232,-0.0957181951666666,-0.0537959232499999,0.3279891583333333,0.132181576,-0.192220764,0.04922487,-0.172083513,0.086640167,300.0,0.0070503440131652,pulp_fiction_6m.mp4,0
310.0,0.35093071875,0.4378804383333334,-0.64660351375,0.2092408654166666,-0.0750506156666666,-0.390148688,-0.128414303,0.134336527,0.101482197,-0.286519228,310.0,0.0028086964840242,pulp_fiction_6m.mp4,1
320.0,-0.4153801574166667,-0.0315994979166666,-0.3046883816666667,0.3365725479999999,0.49904398875,0.144504528,-0.051792136,0.313547147,-0.390177751,-0.008138488,320.0,0.0029841102224422,pulp_fiction_6m.mp4,1
60.0,-0.3262451329999999,-0.0583624819166667,0.2733468855,0.3578991465,-0.1619799958333333,0.1163499149999999,-0.269351058,0.019387059,-0.094900718,-0.154458028,60.0,0.0056027561233697,shawshank clip_6m.mp4,0
70.0,-0.3742234526666666,0.0757405448333333,-0.0017667113333333,0.2756957145833333,-0.3914994129166667,-0.039771624,-0.260864943,-0.422848893,0.474548778,0.22595635,70.0,0.005727565467779,shawshank clip_6m.mp4,0
80.0,-0.1274626288181818,0.1161571361818182,0.3568237096363636,-0.1499128976363636,-0.1186541586363636,0.294860218,0.283927962,-0.229293308,0.069439746,0.15556391,80.0,0.0020798070819555,shawshank clip_6m.mp4,1
90.0,0.2911575365,-0.0697762698333333,-0.4103098356666667,-0.1431766914999999,-0.0252322219999999,-0.007497047,-0.181438884,0.1180423,-0.203309583,0.064985469,90.0,9.958716166728911e-05,shawshank clip_6m.mp4,1
100.0,0.0145652203333333,0.0789686178333333,-0.2941737123333333,0.2524727919166666,0.23890409775,0.12562841,-0.450490503,0.108734742,-0.091383946,0.1847518419999999,100.0,0.0009214498592582,shawshank clip_6m.mp4,1
110.0,-0.0020734130833333,0.0732763338333333,-0.4012198801666666,-0.0033534125833333,0.606402973,-0.04685748,-0.048577054,-0.069888249,0.186142913,0.109653873,110.0,0.0026107025814311,shawshank clip_6m.mp4,1
120.0,-0.2564016165833333,0.08231373925,0.12046850575,0.2319849026666667,0.1031317280833333,0.011785011,0.452088388,0.0131863949999999,0.023672398,-0.153472334,120.0,0.0053898450277912,shawshank clip_6m.mp4,0
130.0,-0.1625399420833333,0.0643923835833333,0.2242255566666666,-0.01841079425,-0.2743957299166666,0.039051619,-0.059790561,-0.358581929,0.4011250069999999,0.059092869,130.0,3.588262496616354e-05,shawshank clip_6m.mp4,1
140.0,0.1265000404166666,-0.6570237820833333,0.1035721514166666,0.07391728325,0.0042556,-0.081235258,-0.328353177,-0.131101382,0.164444528,-0.061382259,140.0,0.0006040544368723,shawshank clip_6m.mp4,1
150.0,-0.1463164033636363,0.0093220683636363,0.5632147415454546,0.0011409268181818,0.058152374090909,-0.417678735,-0.047648923,0.216263289,-0.097813549,-0.15077438,150.0,0.0002059693795548,shawshank clip_6m.mp4,1
160.0,0.297991269,0.075004089,0.121114532,0.244112614,0.020272169,0.493252958,0.277288733,-0.06034369,0.026914856,-0.080141001,160.0,0.0010867546330411,shawshank clip_6m.mp4,1
170.0,0.0649752476666666,-0.06130365525,-0.1347628135833333,0.1189336286666666,-0.2263608661666666,-0.411743761,-0.386867418,0.036931731,0.078382052,0.134888531,170.0,0.0010509017375116,shawshank clip_6m.mp4,1
180.0,-0.70247349125,0.3020948905833333,-0.0646846169166666,0.3003320588333333,0.6999831811666667,0.467941425,-0.043263083,0.26046819,-0.106710479,0.3499985,180.0,0.00647696153264,shawshank clip_6m.mp4,0
190.0,-0.3753528473333333,0.3652849775833333,-0.02843736775,0.0171380968333333,0.0104395287499999,-0.429238558,-0.04238539,0.343963587,-0.511630698,-0.093786586,190.0,0.0034978551762522,shawshank clip_6m.mp4,1
200.0,-0.4891683825833333,-0.0442009323333333,0.7362065684166667,0.2131076201666666,0.2516374384166667,0.435986537,0.125159657,-0.050821443,0.149789436,0.08006525,200.0,0.009037937257451,shawshank clip_6m.mp4,0
210.0,-0.6682910622499999,0.2117022525833333,-0.02791971725,0.2345961065833333,0.1056080855833333,-0.0659526,-0.061899949,-0.32633229,0.32960981,-0.03475953,210.0,0.0025102508531266,shawshank clip_6m.mp4,1
220.0,-0.4144829845833333,-0.0279795589999999,0.1736372625,0.1664453464999999,0.1397856045833333,-0.39480903,-0.263652898,-0.33795455,0.305769036,-0.158952243,220.0,0.0011213253466958,shawshank clip_6m.mp4,1
230.0,-0.2270626328333333,0.3403884191666667,0.0819364288333333,0.0528495364999999,0.6045158725,0.097948925,0.30481578,0.106100726,-0.218978494,0.110120376,230.0,0.001466220019518,shawshank clip_6m.mp4,1
240.0,-0.03853580375,-0.0573568635,-0.2298813208333333,0.3752272711666666,0.8294317135,0.152160764,0.168809743,0.448934431,-0.389465434,-0.020200251,240.0,0.0043195325943091,shawshank clip_6m.mp4,0
250.0,-0.0912290164166667,-0.3694446927499999,-0.0729246580833333,-0.2128719881666666,0.07572342825,0.406771605,0.387511109,0.365487222,-0.263898712,-0.02316277,250.0,0.0010821788747789,shawshank clip_6m.mp4,1
260.0,-0.63538197925,0.4541229344999999,0.11336258275,0.0683110339999999,0.515118352,0.086003975,-0.279164307,-0.469900249,0.1245930289999999,0.0970069189999999,260.0,0.0017334375669161,shawshank clip_6m.mp4,1
270.0,0.2644613126363636,0.0666338924545454,0.1683891014545454,0.2328451165454545,0.3496878530909091,-0.0500219379999999,-0.409965875,-0.467082669,0.202911331,0.095136595,270.0,0.0004380685226303,shawshank clip_6m.mp4,1
280.0,-0.4615050106666666,0.0962480098333333,-0.5790440005833334,0.0860139442499999,0.111475292,-0.142073763,0.234363715,0.093795586,-0.037543735,-0.184015338,280.0,0.0021930160866,shawshank clip_6m.mp4,1
290.0,-0.4257468213333333,0.2674585291666667,0.32773245175,0.2744624049166667,0.5516378520833333,0.327964112,0.026837043,-0.141314758,0.063184145,0.176245289,290.0,0.0063486110076635,shawshank clip_6m.mp4,0
300.0,-0.3539445264166667,0.4501661733333333,-0.1949996915,0.1570448325,0.4348893668333333,-0.400485816,-0.020884818,0.182766392,-0.027493484,0.152052013,300.0,0.0068316337901613,shawshank clip_6m.mp4,0
310.0,0.0137768514166666,-0.276804202,-0.0828116095833333,0.1573361066666666,0.1428561226666667,0.405440909,-0.266045788,-0.296869293,0.170667879,0.038151051,310.0,0.0012486289339932,shawshank clip_6m.mp4,1
320.0,-0.2811453706666666,0.0499142595,0.0693737924166666,0.2543761601666667,0.8369461666666668,-0.230195939,0.3918260740000001,0.413289896,-0.254193089,-0.25072413,320.0,0.0019601131769683,shawshank clip_6m.mp4,1
60.0,-0.1387785956666666,0.74503451475,-0.2437296337499999,-0.536701298,-0.8827202806666666,0.1142527139999999,-0.164594341,-0.179819249,-0.036988169,-0.073136707,60.0,0.0017315979435456,the_prestige_6m.mp4,1
70.0,0.2518825870909091,-0.5189185530909092,-0.1020209485454545,0.1882228849090909,-0.1619005031818181,0.128203926,0.3871372319999999,-0.03397915,0.06926537,-0.102292389,70.0,0.0010806001233105,the_prestige_6m.mp4,1
80.0,0.0280522163333333,0.0496371984166666,-0.2656768409166667,0.3962202916666666,-0.3065642932499999,0.022454765,0.219047869,0.175290721,-0.076446478,-0.20482253,80.0,0.0023912340611471,the_prestige_6m.mp4,1
90.0,-0.1896930675,-0.1242857380833333,0.2200986184166666,-0.3915902239166666,0.0616202474166666,0.260745692,0.093900962,-0.132560141,0.330842818,0.0837278979999999,90.0,0.002662929779433,the_prestige_6m.mp4,0
100.0,-0.2423856269166666,0.0032934935,0.10299476675,-0.2616906132499999,-0.7868085164166666,0.155909474,0.351043819,0.38639529,-0.152511203,0.067763299,100.0,0.0020440240045328,the_prestige_6m.mp4,1
110.0,0.2039046104166666,-0.15212837275,0.2996133970833333,-0.1189255110833333,-0.0364132814166666,0.189807811,0.030848443,0.165749723,0.039583372,0.324241089,110.0,0.0036128628905635,the_prestige_6m.mp4,1
120.0,0.5555339405,0.26475438275,0.2444028279166666,0.2287738622499999,-0.2992828986666666,-0.331876887,-0.022997581,-0.274484278,0.051594697,-0.32281308,120.0,0.0030179962300907,the_prestige_6m.mp4,1
130.0,0.3208268845833333,0.2350157395,-0.1820881656666667,0.4812633323333333,-0.6365025499166667,-0.434899218,0.16634729,-0.08276058,0.155096657,-0.397409296,130.0,0.0083297806824151,the_prestige_6m.mp4,0
140.0,0.1950092385833333,-0.0810275079166666,-0.5539062666666666,-0.01591173975,-0.4134343387499999,-0.212957643,-0.204745467,0.062166951,-0.316579979,-0.02245739,140.0,0.0097627861146008,the_prestige_6m.mp4,0
150.0,0.04594993925,0.1886822300833333,-0.1722330151666666,0.0087129024166666,-0.7454331201666666,-0.015099094,0.328889618,0.129985,0.0942178389999999,0.094050025,150.0,0.0016944133449541,the_prestige_6m.mp4,1
160.0,-0.8056703798333333,-0.0128018754166666,-0.4704835049166667,-0.2192887729999999,-0.3526680946666666,0.4411036320000001,-0.164551028,-0.330085126,0.196837043,0.182506516,160.0,0.0085242098756004,the_prestige_6m.mp4,0
170.0,0.056917991090909,0.0398825018181818,-0.2365054779090909,0.4655730265454545,-0.1247082381818182,-0.157193857,-0.48353121,0.134377965,-0.326004538,-0.047164232,170.0,0.0007883134145632,the_prestige_6m.mp4,1
180.0,-0.0251563069166666,0.2218502053333333,0.3330361403333333,-0.1755829868333333,-0.1576824728333333,-0.235298783,-0.077693923,0.224665779,-0.480679692,-0.024661654,180.0,0.0023161518426777,the_prestige_6m.mp4,1
190.0,0.5267810061666667,-0.5115694055000001,0.1781841618333333,0.2297164142499999,-0.47199553675,0.425178032,0.266285977,-0.103673898,0.252276639,-0.057293983,190.0,0.0025913722039025,the_prestige_6m.mp4,1
200.0,0.1742289408333333,0.0280851374166666,-0.4572711975,-0.3787443690833332,-0.44090589225,0.242831455,0.210607316,0.317600923,-0.253102394,-0.070497253,200.0,0.0007154694088376,the_prestige_6m.mp4,1
210.0,0.7384106023333333,-0.0948014001666666,-0.1643865764166666,0.1192351572499999,0.2611144714166666,0.123997337,0.411710948,-0.238908743,0.312105638,0.122932893,210.0,0.0021025480184427,the_prestige_6m.mp4,1
220.0,-0.3004100745,0.2564168384166667,0.1440643359166666,-0.5956169760833333,-0.1004692715833333,0.026696042,0.202205389,0.048002738,0.19876868,0.083535335,220.0,0.0002317950021314,the_prestige_6m.mp4,1
230.0,0.1464747901666666,-0.0599175649166666,0.2062515844166666,0.109257013,-0.6338780188333333,-0.515899724,-0.292514953,-0.130919318,-0.017791049,-0.178116926,230.0,0.0002273520120123,the_prestige_6m.mp4,1
240.0,-0.3078521648333333,-0.2669891965833333,-0.0078413835833333,-0.2995699715833333,0.0489911840833333,0.578849868,0.079837436,0.147084732,-0.226160351,0.002968706,240.0,0.0073979324371975,the_prestige_6m.mp4,0
250.0,0.2486899675454545,0.2724337051818182,-0.124520475090909,-0.0459779808181818,-0.2486319896363636,0.033343146,-0.298584741,0.422221889,-0.256468228,-0.030997694,250.0,0.0007515437036515,the_prestige_6m.mp4,1
260.0,0.0069860894166666,-0.5343324999166666,0.1426871470833333,0.2193032605833333,0.1914803931666666,-0.096897418,-0.328232239,-0.0520094499999999,-0.0300089999999999,-0.021635198,260.0,0.0045774771293134,the_prestige_6m.mp4,1
270.0,0.6021311013333334,0.3038726095,-0.0237339070833333,-0.3681720499166667,-0.3218207406666666,-0.165189282,0.277326046,-0.218847805,0.067464047,0.047760861,270.0,0.0011061565028385,the_prestige_6m.mp4,1
280.0,0.9708090508333332,0.0428232807499999,-0.0885030010833333,0.0782535393333333,0.2160623729166666,-0.073840774,-0.145195845,-0.170475503,-0.110109688,0.094737592,280.0,0.0027993856091827,the_prestige_6m.mp4,1
290.0,0.1179375944166666,0.1067310680833334,-0.1757547809166667,-0.201846023,0.1024750869999999,0.083979712,0.241081507,0.344533216,0.035791724,-0.094881968,290.0,0.0032107606540533,the_prestige_6m.mp4,1
300.0,0.0475464382499999,-0.0348301925833333,-0.3277508761666666,0.4251465839166666,0.1172154895,-0.273442897,0.141583072,0.214034838,-0.001307446,-0.31957531,300.0,0.0011380880472304,the_prestige_6m.mp4,1
310.0,-0.0805852533333333,0.4957261006666666,-0.57329970125,-0.5116567963333333,0.2272524601666666,0.408586054,-0.075065719,0.061416571,0.078630116,0.375511972,310.0,0.0013636786167667,the_prestige_6m.mp4,1
320.0,-0.2943354446666666,-0.3284320259166667,0.2067943251666667,-0.0467447070833333,-0.16220335475,0.075857349,-0.4550584069999999,-0.031651323,-0.147762924,0.047393546,320.0,0.0047147788724718,the_prestige_6m.mp4,0
