0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
1.0,-1.0,-0.03827708631726029,1.0,1.0,1.0,-0.33712464037419393,0.7626669660619316,-1.0,1.0,1.0,-0.5406599007492271,1.0,-0.975762217954969,0.6886843547761569,-0.7941790130046694,1.0,-1.0,-0.5978693668185413,1.0,1.0,-1.0,-1.0,-1.0,0.5311723179488628,-1.0,1.0,1.0,-0.38043274741111216,-1.0,1.0,-1.0,-1.0,-0.9764160299507965,-1.0,0.6934653271016151,1.0,-1.0,0.5191065719215985,-1.0
-1.0,1.0,0.029530276048874964,-1.0,-1.0,-1.0,0.2600872911436434,-0.5883876806738828,1.0,-1.0,-0.9738617276544129,0.41711210684504324,-1.0,0.7527879059404634,-0.5313110548310118,0.6126988165156027,-1.0,1.0,0.4612484685219191,-1.0,-1.0,1.0,1.0,1.0,-0.4097925596671542,0.9346825594192502,-1.0,-1.0,0.29349893447914266,1.0,-1.0,1.0,1.0,0.7532923134222874,0.8917938625603768,-0.5349995130219675,-1.0,1.0,-0.40048399297094617,1.0
-0.03827708631726029,0.029530276048874964,1.0,-0.02566745294193617,-0.015471981351701929,-0.009732969780770902,0.0024872583464534983,-0.005626849982832382,0.012235054413674309,-0.013187416280654786,-0.009313202885650733,0.003988912970700118,-0.02068295719841752,0.007199036884603386,-0.005081016645913667,0.005859341448556044,-0.009913440613393908,0.01654402401727144,0.004410996393077992,-0.033867875872060985,-0.017742410531858606,0.018064727736068046,0.02746783065970604,0.021895906816938596,-0.003918914914545925,0.008938525934802741,-0.023536244844411237,-0.011236182846947588,0.00280677949025691,0.016320664487095234,-0.0139526307826358,0.01935968820506821,0.0233031570631043,0.007203860617872565,0.008528374140143036,-0.005116289989646299,-0.01300276045318426,0.029697467663520563,-0.003829895531450134,0.013033293449420759
1.0,-1.0,-0.02566745294193617,1.0,1.0,0.8846243249472656,-0.22606555709727102,0.511421331799139,-1.0,1.0,0.8464719403621901,-0.36255012842539547,1.0,-0.6543165434351449,0.46181083694695146,-0.5325523545552279,0.90102722067979,-1.0,-0.4009130609118544,1.0,1.0,-1.0,-1.0,-1.0,0.35618804320703173,-0.8124177562659818,1.0,1.0,-0.25510665991687553,-1.0,1.0,-1.0,-1.0,-0.6547549699260402,-0.7751392829274965,0.46501681195673333,1.0,-1.0,0.3480971199377622,-1.0
1.0,-1.0,-0.015471981351701929,1.0,1.0,0.5332391604966769,-0.1362691534521713,0.3082776201580509,-0.6703206000976711,0.7224975464846858,0.5102414371090629,-0.21854014259787038,1.0,-0.3944128535480224,0.2783731082870008,-0.3210151048926751,0.5431265964437353,-0.9063956507535708,-0.24166478131328162,1.0,0.9720515228442766,-0.9897102805777939,-1.0,-1.0,0.21470516668190648,-0.48971405161133313,1.0,0.6155955318314908,-0.15377472372726714,-0.8941584763820445,0.7644212704689516,-1.0,-1.0,-0.39467713089983325,-0.4672431096905391,0.28030562514707164,0.712380827678496,-1.0,0.2098280713883699,-0.7140536356340663
1.0,-1.0,-0.009732969780770902,0.8846243249472656,0.5332391604966769,1.0,-0.08572292859280893,0.19392841116346274,-0.4216790335945681,0.4545020205730171,0.32097792618741383,-0.13747719541792622,0.7128345415087812,-0.24811356073074955,0.1751163596405582,-0.20194118930654723,0.3416650156276422,-0.5701869254926591,-0.15202422754601136,1.0,0.611489109386431,-0.6225977160657798,-0.9466740315089223,-0.7546386402600892,0.13506472452285528,-0.3080647498988669,0.811172606583935,0.38725309786095463,-0.09673516953400728,-0.5624888779283123,0.4808750059949103,-0.6672283045902465,-0.8031392765274409,-0.2482798098633233,-0.29392893925581126,0.17633204932970267,0.44813788942633814,-1.0,0.13199668688560012,-0.4491902038591504
-0.33712464037419393,0.2600872911436434,0.0024872583464534983,-0.22606555709727102,-0.1362691534521713,-0.08572292859280893,1.0,-0.04955836400866579,0.10775998687519424,-0.11614789417959927,-0.08202584040836773,0.035132267894822544,-0.18216471467022655,0.06340536739516872,-0.04475094826422365,0.05160602774990557,-0.08731242169167698,0.1457111468970313,0.038849758844829496,-0.29829061122810224,-0.15626591116019584,0.15910471322195371,0.24192234634215112,0.1928477431679192,-0.034515761473401595,0.07872588096881733,-0.20729498617435632,-0.09896244635913606,0.024720651891307587,0.14374391248789484,-0.12288750496531207,0.1705100505768406,0.20524207039603895,0.06344785232545193,0.07511347758138572,-0.04506161750435588,-0.11452154182579095,0.26155982780680004,-0.03373172511118328,0.11479046055409904
0.7626669660619316,-0.5883876806738828,-0.005626849982832382,0.511421331799139,0.3082776201580509,0.19392841116346274,-0.04955836400866579,1.0,-0.24378218738848675,0.26275789859238663,0.18556459941193518,-0.07947867630345522,0.4121057722356682,-0.1434400616034504,0.10123872851057993,-0.1167467692982702,0.19752427374397458,-0.32963795883331093,-0.08788864461979523,0.6748139062679743,0.3535156855671139,-0.3599378223569021,-0.5472936706808444,-0.4362736673015552,0.07808397231070963,-0.17809920011304134,0.46895723198982264,0.22387977525171252,-0.05592478958550757,-0.32518754341222683,0.2780047180021829,-0.3857397750937577,-0.46431298217618655,-0.14353617398742352,-0.16992696823872236,0.10194154621787485,0.2590786504245579,-0.591718956216537,0.07631027035587308,-0.2596870172007399
-1.0,1.0,0.012235054413674309,-1.0,-0.6703206000976711,-0.4216790335945681,0.10775998687519424,-0.24378218738848675,1.0,-0.5713422601827225,-0.4034927140378207,0.17281888308138127,-0.8960851209604519,0.31189688087891754,-0.22013406361948934,0.2538548351818691,-0.42949789751859113,0.7167666412723401,0.19110556573359977,-1.0,-0.7686865052733824,0.7826508358162,1.0,0.9486359286232242,-0.16978623083469357,0.3872599075971922,-1.0,-0.4868054489960044,0.12160317864162157,0.707089632820622,-0.6044950305042127,0.8387547477167574,1.0,0.31210586818999336,0.36949016040853055,-0.22166227441556227,-0.5633420821662231,1.0,-0.1659294832765968,0.5646649183237122
1.0,-1.0,-0.013187416280654786,1.0,0.7224975464846858,0.4545020205730171,-0.11614789417959927,0.26275789859238663,-0.5713422601827225,1.0,0.43490009985415223,-0.186270896335766,0.9658353051376091,-0.33617455760483816,0.23726903341417593,-0.2736145891316043,0.46292949542696177,-0.7725588914407195,-0.205980992292308,1.0,0.8285201349846385,-0.8435714321609699,-1.0,-1.0,0.18300218609882285,-0.41740375135433583,1.0,0.5246977975370908,-0.13106862328340935,-0.7621286363319564,0.6515481940102118,-0.904042404842459,-1.0,-0.3363998122359456,-0.3982508284938561,0.23891619829395616,0.6071919498481254,-1.0,0.17884523396617213,-0.6086177539753563
1.0,-0.9738617276544129,-0.009313202885650733,0.8464719403621901,0.5102414371090629,0.32097792618741383,-0.08202584040836773,0.18556459941193518,-0.4034927140378207,0.43490009985415223,1.0,-0.13154803127067652,0.6820911662632608,-0.23741283306272357,0.16756388056923802,-0.1932317996812391,0.32692956837858683,-0.5455957060865294,-0.14546767395369384,1.0,0.5851165950738869,-0.5957461059130211,-0.9058455456666578,-0.7220923233501652,0.1292396062567705,-0.29477842655935516,0.7761880731741021,0.3705515119959788,-0.09256314160431642,-0.5382296625864463,0.460135662017271,-0.638451850942205,-0.7685012073614355,-0.23757191214506915,-0.2812522700585907,0.16872713957199015,0.4288104431620079,-0.9793754422711882,0.12630388801042175,-0.42981737301312506
-0.5406599007492271,0.41711210684504324,0.003988912970700118,-0.36255012842539547,-0.21854014259787038,-0.13747719541792622,0.035132267894822544,-0.07947867630345522,0.17281888308138127,-0.186270896335766,-0.13154803127067652,1.0,-0.29214463957394865,0.10168565431702066,-0.07176883665374767,0.08276259430445826,-0.14002632733578813,0.23368263480225698,0.06230486961102225,-0.4783802574679947,-0.25060972085749167,0.2551624181603442,0.387980278205674,0.30927742797189156,-0.05535426942326158,0.12625575794089716,-0.3324470336147492,-0.15870992510972476,0.03964547113250297,0.2305277044500477,-0.19707947234031847,0.27345360137216795,0.3291546927175676,0.10175378905248457,0.1204624060970595,-0.07226706899994846,-0.1836626517968403,0.4194736711770606,-0.05409687980822119,0.18409392722303067
1.0,-1.0,-0.02068295719841752,1.0,1.0,0.7128345415087812,-0.18216471467022655,0.4121057722356682,-0.8960851209604519,0.9658353051376091,0.6820911662632608,-0.29214463957394865,1.0,-0.527251421973962,0.37212939655315347,-0.42913325214228976,0.7260520738885374,-1.0,-0.32305767533243007,1.0,1.0,-1.0,-1.0,-1.0,0.2870180406643579,-0.6546501407091383,1.0,0.8229286053920449,-0.2055661751880076,-1.0,1.0,-1.0,-1.0,-0.5276047081518447,-0.624610967354991,0.37471278665643,0.9523112672461186,-1.0,0.2804983357270374,-0.954547478275576
-0.975762217954969,0.7527879059404634,0.007199036884603386,-0.6543165434351449,-0.3944128535480224,-0.24811356073074955,0.06340536739516872,-0.1434400616034504,0.31189688087891754,-0.33617455760483816,-0.23741283306272357,0.10168565431702066,-0.527251421973962,1.0,-0.12952563919806998,0.14936675065103933,-0.2527141360842868,0.42174144173857026,0.11244543506333475,-0.8633623104025011,-0.4522907963511132,0.4605073295390802,0.7002119007903798,0.5581720202720112,-0.09990125887063184,0.227861541474179,-0.5999876344129661,-0.2864335755655788,0.07155062321158483,0.4160475446441137,-0.35568146033707687,0.49351855429434127,0.5940457440459426,0.183641329333996,0.21740592263375286,-0.13042482979554557,-0.3314672980637769,0.7570499665209861,-0.09763197039944108,0.3322456473843495
0.6886843547761569,-0.5313110548310118,-0.005081016645913667,0.46181083694695146,0.2783731082870008,0.1751163596405582,-0.04475094826422365,0.10123872851057993,-0.22013406361948934,0.23726903341417593,0.16756388056923802,-0.07176883665374767,0.37212939655315347,-0.12952563919806998,1.0,-0.10542173329144967,0.17836340508938706,-0.2976613844455057,-0.07936299486612293,0.609353492825071,0.3192228490964542,-0.32502200564599903,-0.49420337478640064,-0.39395288171823234,0.07050942610879202,-0.16082266333014286,0.42346597283236415,0.20216228764015512,-0.05049979787450252,-0.29364268216896544,0.25103683306314023,-0.34832103649861285,-0.4192722390945068,-0.129612428187351,-0.15344317990435952,0.09205269286075247,0.23394669120810652,-0.534319179543061,0.06890778234986641,-0.23449604328360746
-0.7941790130046694,0.6126988165156027,0.005859341448556044,-0.5325523545552279,-0.3210151048926751,-0.20194118930654723,0.05160602774990557,-0.1167467692982702,0.2538548351818691,-0.2736145891316043,-0.1932317996812391,0.08276259430445826,-0.42913325214228976,0.14936675065103933,-0.10542173329144967,1.0,-0.205685626553957,0.34325801489329777,0.09152004760200817,-0.7026960205304162,-0.3681223269640882,0.37480981506053845,0.5699068748832113,0.4542997217862208,-0.08131026361533486,0.18545794331835605,-0.48833371342431503,-0.23313009065961582,0.0582355027448581,0.33862371619693815,-0.2894913800890734,0.4016778587414616,0.4834975714419427,0.1494668342283253,0.17694804931114017,-0.10615359018041891,-0.26978332095223995,0.616167734457824,-0.07946327544023386,0.2704168243650701
1.0,-1.0,-0.009913440613393908,0.90102722067979,0.5431265964437353,0.3416650156276422,-0.08731242169167698,0.19752427374397458,-0.42949789751859113,0.46292949542696177,0.32692956837858683,-0.14002632733578813,0.7260520738885374,-0.2527141360842868,0.17836340508938706,-0.205685626553957,1.0,-0.5807594548965531,-0.154843093682666,1.0,0.6228274728249875,-0.6341420576941244,-0.9642274663327444,-0.7686313132884487,0.13756912388314035,-0.3137769531799134,0.8262135446540808,0.3944336286322388,-0.09852885398828565,-0.5729186684678306,0.4897914944536488,-0.6796001962524335,-0.8180312588526613,-0.2528834678442655,-0.2993790332758598,0.1796016363599145,0.45644735918288365,-1.0,0.1344441980278607,-0.4575191858577093
-1.0,1.0,0.01654402401727144,-1.0,-0.9063956507535708,-0.5701869254926591,0.1457111468970313,-0.32963795883331093,0.7167666412723401,-0.7725588914407195,-0.5455957060865294,0.23368263480225698,-1.0,0.42174144173857026,-0.2976613844455057,0.34325801489329777,-0.5807594548965531,1.0,0.2584095634096525,-1.0,-1.0,1.0,1.0,1.0,-0.2295819361123387,0.5236459925387636,-1.0,-0.6582497116586088,0.16442966577860696,0.9561140859883559,-0.817387480664223,1.0,1.0,0.4220240306815241,0.4996180549154137,-0.29972780403457,-0.761741192330245,1.0,-0.2243669103288494,0.7635299079681547
-0.5978693668185413,0.4612484685219191,0.004410996393077992,-0.4009130609118544,-0.24166478131328162,-0.15202422754601136,0.038849758844829496,-0.08788864461979523,0.19110556573359977,-0.205980992292308,-0.14546767395369384,0.06230486961102225,-0.32305767533243007,0.11244543506333475,-0.07936299486612293,0.09152004760200817,-0.154843093682666,0.2584095634096525,1.0,-0.5289996562248095,-0.2771277746324599,0.28216221171573713,0.4290340802923684,0.3420033551158199,-0.061211534210188344,0.13961540323725796,-0.36762463280986457,-0.17550368041291234,0.043840522832127554,0.25492079679422924,-0.21793326854415676,0.302388860871816,0.36398391566990096,0.11252077941769448,0.13320903281135357,-0.07991394724291062,-0.20309675858303078,0.46385991976867863,-0.05982109498592434,0.20357366905044944
1.0,-1.0,-0.033867875872060985,1.0,1.0,1.0,-0.29829061122810224,0.6748139062679743,-1.0,1.0,1.0,-0.4783802574679947,1.0,-0.8633623104025011,0.609353492825071,-0.7026960205304162,1.0,-1.0,-0.5289996562248095,1.0,1.0,-1.0,-1.0,-1.0,0.4699855673929629,-1.0,1.0,1.0,-0.3366099749650143,-1.0,1.0,-1.0,-1.0,-0.8639408085497952,-1.0,0.6135837358462949,1.0,-1.0,0.45930969762147167,-1.0
1.0,-1.0,-0.017742410531858606,1.0,0.9720515228442766,0.611489109386431,-0.15626591116019584,0.3535156855671139,-0.7686865052733824,0.8285201349846385,0.5851165950738869,-0.25060972085749167,1.0,-0.4522907963511132,0.3192228490964542,-0.3681223269640882,0.6228274728249875,-1.0,-0.2771277746324599,1.0,1.0,-1.0,-1.0,-1.0,0.24621198306721587,-0.561576927311401,1.0,0.7059308306450808,-0.1763403287383224,-1.0,0.8765959376271584,-1.0,-1.0,-0.4525938549680747,-0.5358084967831143,0.3214389523033873,0.8169188426734213,-1.0,0.240619200544155,-0.8188371261055186
-1.0,1.0,0.018064727736068046,-1.0,-0.9897102805777939,-0.6225977160657798,0.15910471322195371,-0.3599378223569021,0.7826508358162,-0.8435714321609699,-0.5957461059130211,0.2551624181603442,-1.0,0.4605073295390802,-0.32502200564599903,0.37480981506053845,-0.6341420576941244,1.0,0.28216221171573713,-1.0,-1.0,1.0,1.0,1.0,-0.2506847889400475,0.5717788051697968,-1.0,-0.7187551112742662,0.1795438123712961,1.0,-0.8925206030681929,1.0,1.0,0.4608158936653385,0.5455422528792597,-0.3272783676547796,-0.8317593851669968,1.0,-0.2449904052268131,0.8337125170629825
-1.0,1.0,0.02746783065970604,-1.0,-1.0,-0.9466740315089223,0.24192234634215112,-0.5472936706808444,1.0,-1.0,-0.9058455456666578,0.387980278205674,-1.0,0.7002119007903798,-0.49420337478640064,0.5699068748832113,-0.9642274663327444,1.0,0.4290340802923684,-1.0,-1.0,1.0,1.0,1.0,-0.38117194082151856,0.8694027180855528,-1.0,-1.0,0.27300046290574326,1.0,-1.0,1.0,1.0,0.7006810795840795,0.8295094417550093,-0.497634224698433,-1.0,1.0,-0.37251350047125426,1.0
-1.0,1.0,0.021895906816938596,-1.0,-1.0,-0.7546386402600892,0.1928477431679192,-0.4362736673015552,0.9486359286232242,-1.0,-0.7220923233501652,0.30927742797189156,-1.0,0.5581720202720112,-0.39395288171823234,0.4542997217862208,-0.7686313132884487,1.0,0.3420033551158199,-1.0,-1.0,1.0,1.0,1.0,-0.30385018026570737,0.6930420220450757,-1.0,-0.8711891577107789,0.21762157961509832,1.0,-1.0,1.0,1.0,0.5585460248766924,0.6612412048645132,-0.3966877744335483,-1.0,1.0,-0.2969481279908796,1.0
