video,component,coef,pval,r2
Movie Task-c4,Mean_PCA_1,-47.34251214820867,0.06703121887672739,0.08778480901058971
Movie Task-c4,Mean_PCA_2,12.35139973576784,0.5472878388120213,0.009873137769207507
Movie Task-c4,Mean_PCA_3,-37.07964060390586,0.20121475835298577,0.04376149148922748
Movie Task-c4,Mean_PCA_4,7.502458969819497,0.793464184263472,0.001876058390010149
Movie Task-c4,Mean_PCA_5,33.69561245235984,0.1066006855860417,0.06884301900976952
