participant_id,VideoName,CueWord,Response,RT (s)
030,c4.mp4,GOVERNMENT,security,5.805806300020777
030,c4.mp4,SECURITY,protection,6.872237200033851
030,c4.mp4,PROTECTION,risks,2.0530366000020877
030,c4.mp4,RISKS,watching,1.735766199999489
030,c4.mp4,WATCHING,politics,4.020831000059843
030,c4.mp4,POLITICS,elections,3.80327480006963
030,c4.mp4,ELECTIONS,voting,2.9206234000157565
030,c4.mp4,VOTING,authority,6.389660799992271
030,c4.mp4,AUTHORITY,power,7.172018399927765
030,c4.mp4,POWER,parliment,13.093793299980462
030,c4.mp4,PARLIMENT,hierarchy,40.54913840000518
030,c4.mp4,HIERARCHY,connection,7.673752199974842
030,c4.mp4,CONNECTION,international,6.12174450000748
030,c4.mp4,INTERNATIONAL,agreements,4.3870318999979645
030,c4.mp4,AGREEMENTS,promises,4.220755400019698
030,c4.mp4,PROMISES,speeches,3.519929999951273
030,c4.mp4,SPEECHES,statements,7.539644099888392
030,c4.mp4,STATEMENTS,provinces,5.354817800107412
030,c4.mp4,PROVINCES,states,2.6027886000229046
030,c4.mp4,STATES,countries,6.555933200055733
030,c4.mp4,COUNTRIES,borders,3.6359029000159353
030,c4.mp4,BORDERS,laws,21.618683299981058
030,c4.mp4,LAWS,truce,9.357151700067334
030,c4.mp4,TRUCE,aspirations,82.29861059994437
030,c4.mp4,ASPIRATIONS,parties,16.513446500059217
