participant_id,VideoName,CueWord,Response,RT (s)
014,c4.mp4,GOVERNMENT,power,1.3020399000088219
014,c4.mp4,POWER,control,4.053702600009274
014,c4.mp4,CONTROL,punishment,4.003796400007559
014,c4.mp4,PUNISHMENT,lost,1.3513629000226501
014,c4.mp4,LOST,unknown,3.8366134999960195
014,c4.mp4,UNKNOWN,sad,3.1193227999901865
014,c4.mp4,SAD,emotion,3.8865594000089914
014,c4.mp4,EMOTION,home,6.155368299980182
014,c4.mp4,HOME,happy,1.8186208000115585
014,c4.mp4,HAPPY,enjoyemen,1.985630899987882
014,c4.mp4,ENJOYEMEN,path,5.654502099991078
014,c4.mp4,PATH,beginning,3.787172999989707
014,c4.mp4,BEGINNING,fresh,3.686699200014118
014,c4.mp4,FRESH,air,2.001988200005144
014,c4.mp4,AIR,freedom,5.80485340001178
014,c4.mp4,FREEDOM,openness,8.55715280000004
014,c4.mp4,OPENNESS,cheer,2.4856540000182576
014,c4.mp4,CHEER,togetherness,3.786842200002866
014,c4.mp4,TOGETHERNESS,team,2.135408500005724
014,c4.mp4,TEAM,friends,1.3682087999768555
014,c4.mp4,FRIENDS,unity,3.6196583000128157
014,c4.mp4,UNITY,skating,2.58611689999816
014,c4.mp4,SKATING,team,2.018619500013301
014,c4.mp4,TEAM,environment,3.470293300022604
014,c4.mp4,ENVIRONMENT,positivity,1.9519446999765933
014,c4.mp4,POSITIVITY,creativity,2.1523907000082545
014,c4.mp4,CREATIVITY,joy,1.2852888999914285
014,c4.mp4,JOY,passion,2.1187186999886762
014,c4.mp4,PASSION,life,1.3512604999996256
014,c4.mp4,LIFE,love,1.4683015999908093
014,c4.mp4,LOVE,caring,1.735341099993093
014,c4.mp4,CARING,enjoyement,3.670069500018144
014,c4.mp4,ENJOYEMENT,happy,1.5183567000203766
014,c4.mp4,HAPPY,loving,2.6357701000233646
014,c4.mp4,LOVING,peace,1.6514212999900337
014,c4.mp4,PEACE,unity,1.4185163999791257
014,c4.mp4,UNITY,princess,9.80812609998975
014,c4.mp4,PRINCESS,lovely,3.2697462999785785
014,c4.mp4,LOVELY,caring,1.3014912999933586
014,c4.mp4,CARING,kind,0.8343966999964323
014,c4.mp4,KIND,enjoyment,7.54030110000167
014,c4.mp4,ENJOYMENT,holidays,3.786922599974787
014,c4.mp4,HOLIDAYS,spirit,1.551955500006443
014,c4.mp4,SPIRIT,ghost,3.2196578000148293
014,c4.mp4,GHOST,halloween,2.569206000014674
014,c4.mp4,HALLOWEEN,candy,1.3015382000012323
014,c4.mp4,CANDY,food,1.6350151000078768
014,c4.mp4,FOOD,meals,2.9527532000211067
014,c4.mp4,MEALS,hunger,1.4185811000061221
014,c4.mp4,HUNGER,sad,2.752697799995076
014,c4.mp4,SAD,world,3.937040299992077
014,c4.mp4,WORLD,unequal,3.5866485000005923
014,c4.mp4,UNEQUAL,uncontroled,4.270549499982735
014,c4.mp4,UNCONTROLED,unfair,1.3511247000133153
014,c4.mp4,UNFAIR,changemakers,5.071128400013549
014,c4.mp4,CHANGEMAKERS,future,5.054321500007063
014,c4.mp4,FUTURE,explore,1.8018532000132836
014,c4.mp4,EXPLORE,space,1.0513874999887776
014,c4.mp4,SPACE,stars,2.8020952999941073
014,c4.mp4,STARS,sun,4.670911900000647
014,c4.mp4,SUN,plants,2.0687888999818824
014,c4.mp4,PLANTS,trees,8.42386360000819
014,c4.mp4,TREES,oxygen,2.0353795000119135
014,c4.mp4,OXYGEN,science,2.8362045000249054
014,c4.mp4,SCIENCE,biology,1.5014532999775838
014,c4.mp4,BIOLOGY,chemistry,2.085521799977869
014,c4.mp4,CHEMISTRY,courses,1.8519168999919202
014,c4.mp4,COURSES,school,3.3528116999950726
014,c4.mp4,SCHOOL,university,2.9701687999768183
014,c4.mp4,UNIVERSITY,choices,1.1687959000119008
014,c4.mp4,CHOICES,pathways,2.11842469999101
014,c4.mp4,PATHWAYS,uncertain,2.585478499997407
014,c4.mp4,UNCERTAIN,trying,0.7510569000151008
014,c4.mp4,TRYING,testing,0.9846334999892861
014,c4.mp4,TESTING,stressing,2.2689383999968413
014,c4.mp4,STRESSING,overcoming,4.10408190000453
014,c4.mp4,OVERCOMING,playing,6.488645200006431
014,c4.mp4,PLAYING,piano,2.619195300008869
014,c4.mp4,PIANO,music,1.8349767999898177
