participant_id,VideoName,CueWord,Response,RT (s)
010,c4.mp4,GOVERNMENT,order,2.6860347000183538
010,c4.mp4,ORDER,rules,3.869999699993059
010,c4.mp4,RULES,laws,5.921725400025025
010,c4.mp4,LAWS,follow,7.940088200033642
010,c4.mp4,FOLLOW,break,10.925565500045195
010,c4.mp4,BREAK,consequences,11.526746300049126
010,c4.mp4,CONSEQUENCES,trouble,4.821207999950275
010,c4.mp4,TROUBLE,fair,18.36564480001107
010,c4.mp4,FAIR,allow,5.755390899954364
010,c4.mp4,ALLOW,make,5.921298300032504
010,c4.mp4,MAKE,treat,7.590059299953282
010,c4.mp4,TREAT,expectations,13.278325899969786
010,c4.mp4,EXPECTATIONS,society,26.705338999978267
010,c4.mp4,SOCIETY,civil,7.9571219000499696
010,c4.mp4,CIVIL,happy,1.8522327000973746
010,c4.mp4,HAPPY,health,5.871574099990539
010,c4.mp4,HEALTH,community,1.6181024999823421
010,c4.mp4,COMMUNITY,wellness,1.1511637999210507
010,c4.mp4,WELLNESS,public,23.868787899962626
010,c4.mp4,PUBLIC,individual,4.654533200082369
010,c4.mp4,INDIVIDUAL,diverse,11.74368549999781
010,c4.mp4,DIVERSE,everyone,6.556481200037524
010,c4.mp4,EVERYONE,all,5.4550849999068305
010,c4.mp4,ALL,together,13.360504899988882
010,c4.mp4,TOGETHER,better,13.611961300019175
010,c4.mp4,BETTER,more,2.819645300041884
010,c4.mp4,MORE,make,21.86789170000702
010,c4.mp4,MAKE,work,11.29322009999305
