participant_id,VideoName,CueWord,Response,RT (s)
024,pulpFiction.mp4,BRIEFCASE,paper,2.836024400021415
024,pulpFiction.mp4,PAPER,work,1.1514418000006117
024,pulpFiction.mp4,WORK,leather,1.1844600000185892
024,pulpFiction.mp4,LEATHER,pocket,3.9530690999818034
024,pulpFiction.mp4,POCKET,jacket,1.4181916000088677
024,pulpFiction.mp4,JACKET,clothing,1.185018600022886
024,pulpFiction.mp4,CLOTHING,comuter,2.034940399986226
024,pulpFiction.mp4,COMUTER,screen,2.135495099995751
024,pulpFiction.mp4,SCREEN,friends,3.4698384000221267
024,pulpFiction.mp4,FRIENDS,school,2.0857629000092857
024,pulpFiction.mp4,SCHOOL,work,0.6175891000311822
024,pulpFiction.mp4,WORK,life,0.8678016000194475
024,pulpFiction.mp4,LIFE,sun,0.5340930999955162
024,pulpFiction.mp4,SUN,sky,1.0011973999789916
024,pulpFiction.mp4,SKY,ground,1.284342499973718
024,pulpFiction.mp4,GROUND,gravel,1.1179470000206493
024,pulpFiction.mp4,GRAVEL,running,1.7185878000454977
024,pulpFiction.mp4,RUNNING,bus,2.635692599986214
024,pulpFiction.mp4,BUS,relaxing,2.886171000020113
024,pulpFiction.mp4,RELAXING,movies,1.684527400007937
024,pulpFiction.mp4,MOVIES,typing,1.8018434999976307
024,pulpFiction.mp4,TYPING,eating,1.5354322000057437
024,pulpFiction.mp4,EATING,meat,2.451903000008315
024,pulpFiction.mp4,MEAT,showering,4.120431899966206
024,pulpFiction.mp4,SHOWERING,fun,3.2029572999454103
024,pulpFiction.mp4,FUN,talking,4.603894900006708
024,pulpFiction.mp4,TALKING,texting,2.485892800032161
024,pulpFiction.mp4,TEXTING,phone,0.8178377999574877
024,pulpFiction.mp4,PHONE,games,1.0348119999980554
024,pulpFiction.mp4,GAMES,online,4.503694200015161
024,pulpFiction.mp4,ONLINE,voicechat,3.1362540000118315
024,pulpFiction.mp4,VOICECHAT,internet,2.9031746999826282
024,pulpFiction.mp4,INTERNET,wifi,1.2683898000395857
024,pulpFiction.mp4,WIFI,tower,1.3014047000324354
024,pulpFiction.mp4,TOWER,world,0.7343849000171758
024,pulpFiction.mp4,WORLD,space,1.067463899962604
024,pulpFiction.mp4,SPACE,stars,2.0355283000390045
024,pulpFiction.mp4,STARS,constellatons,3.0860029999748804
024,pulpFiction.mp4,CONSTELLATONS,moons,1.4850471999961883
024,pulpFiction.mp4,MOONS,starsign,5.370593000028748
024,pulpFiction.mp4,STARSIGN,time,4.187553499999922
024,pulpFiction.mp4,TIME,loft,3.419878799992148
024,pulpFiction.mp4,LOFT,chillng,2.536818000022322
024,pulpFiction.mp4,CHILLNG,lounge,1.118379299994558
024,pulpFiction.mp4,LOUNGE,hotel,0.65167350001866
024,pulpFiction.mp4,HOTEL,lobby,0.9028498000116087
024,pulpFiction.mp4,LOBBY,carpet,2.6023543000337668
024,pulpFiction.mp4,CARPET,gold,0.8505955999717116
024,pulpFiction.mp4,GOLD,elevator,1.2178507999633439
024,pulpFiction.mp4,ELEVATOR,vacation,6.472271099977661
024,pulpFiction.mp4,VACATION,sleeping,6.772070599952713
024,pulpFiction.mp4,SLEEPING,dreams,1.1679058999870904
024,pulpFiction.mp4,DREAMS,darkness,3.253500899998471
024,pulpFiction.mp4,DARKNESS,rain,1.1018691000062972
024,pulpFiction.mp4,RAIN,winter,0.8678001000080258
024,pulpFiction.mp4,WINTER,fall,1.3345162000041455
024,pulpFiction.mp4,FALL,leaves,1.1015948000131175
024,pulpFiction.mp4,LEAVES,trees,0.8007497999933548
024,pulpFiction.mp4,TREES,wet,3.3196776999975555
024,pulpFiction.mp4,WET,dry,1.7016842999728397
024,pulpFiction.mp4,DRY,coffee,3.536580599960871
024,pulpFiction.mp4,COFFEE,tea,0.91793230001349
024,pulpFiction.mp4,TEA,cup,2.0360929999733344
024,pulpFiction.mp4,CUP,walking,1.484543600003235
024,pulpFiction.mp4,WALKING,drinking,2.902792400040198
024,pulpFiction.mp4,DRINKING,party,3.7198536000214517
024,pulpFiction.mp4,PARTY,lights,2.402196900045965
024,pulpFiction.mp4,LIGHTS,neighborhood,4.120195400028024
024,pulpFiction.mp4,NEIGHBORHOOD,hanging,8.040420999983326
024,pulpFiction.mp4,HANGING,pool,7.422893200011458
024,pulpFiction.mp4,POOL,water,1.485021999978926
024,pulpFiction.mp4,WATER,paddleoboard,4.186728000000585
024,pulpFiction.mp4,PADDLEOBOARD,tube,0.9019879000261426
024,pulpFiction.mp4,TUBE,shallow,11.492782499990426
024,pulpFiction.mp4,SHALLOW,deep,1.2679424000089057
024,pulpFiction.mp4,DEEP,lake,0.5512596000335179
024,pulpFiction.mp4,LAKE,bridge,3.0858343999716453
024,pulpFiction.mp4,BRIDGE,dock,0.634855400014203
024,pulpFiction.mp4,DOCK,spiders,2.0685942999552935
024,pulpFiction.mp4,SPIDERS,bugs,3.385942199965939
024,pulpFiction.mp4,BUGS,cottage,1.2008619999978691
024,pulpFiction.mp4,COTTAGE,bbq,2.5188514000037685
024,pulpFiction.mp4,BBQ,chips,2.319156799989287
024,pulpFiction.mp4,CHIPS,wii,1.4679808000219055
024,pulpFiction.mp4,WII,dancing,1.6687419000081718
024,pulpFiction.mp4,DANCING,music,1.8514255000045523
024,pulpFiction.mp4,MUSIC,campfire,5.621489999990445
024,pulpFiction.mp4,CAMPFIRE,archery,1.451270499965176
024,pulpFiction.mp4,ARCHERY,soccer,2.586004699987825
024,pulpFiction.mp4,SOCCER,gazibo,2.936123099992983
024,pulpFiction.mp4,GAZIBO,firepit,1.6517888000234962
024,pulpFiction.mp4,FIREPIT,marshmallows,3.3703821999952197
