participant_id,VideoName,CueWord,Response,RT (s)
007,backToFuture.mp4,TIME,clock,4.387521299999207
007,backToFuture.mp4,CLOCK,big,11.559665399952792
007,backToFuture.mp4,BIG,tower,1.786278499988839
007,backToFuture.mp4,TOWER,ben,1.384577100048773
007,backToFuture.mp4,BEN,name,1.0844721000175923
007,backToFuture.mp4,NAME,long,4.119945599930361
007,backToFuture.mp4,LONG,ruler,0.5849546999670565
007,backToFuture.mp4,RULER,length,7.973593800095841
007,backToFuture.mp4,LENGTH,movie,10.575397999957204
007,backToFuture.mp4,MOVIE,hours,2.970146600040607
007,backToFuture.mp4,HOURS,minutes,1.4345305999740958
007,backToFuture.mp4,MINUTES,seconds,1.01756559999194
007,backToFuture.mp4,SECONDS,exam,3.037075400003232
007,backToFuture.mp4,EXAM,annoying,4.304271200089715
007,backToFuture.mp4,ANNOYING,mornings,10.492677200003527
007,backToFuture.mp4,MORNINGS,bright,2.035464500077069
007,backToFuture.mp4,BRIGHT,early,1.0178094999864697
007,backToFuture.mp4,EARLY,sun,5.83842809998896
007,backToFuture.mp4,SUN,hot,0.6173799999523908
007,backToFuture.mp4,HOT,chocolate,3.4704746999777853
007,backToFuture.mp4,CHOCOLATE,milk,4.3035096999956295
007,backToFuture.mp4,MILK,cold,5.271190500003286
007,backToFuture.mp4,COLD,snow,3.0356274999212474
007,backToFuture.mp4,SNOW,man,0.9177348000230268
007,backToFuture.mp4,MAN,henry,2.319306700024754
007,backToFuture.mp4,HENRY,superman,3.119090100051835
007,backToFuture.mp4,SUPERMAN,heros,1.3182051999028772
007,backToFuture.mp4,HEROS,spiderman,2.95285519992467
007,backToFuture.mp4,SPIDERMAN,ironman,1.6687688999809325
007,backToFuture.mp4,IRONMAN,hulk,8.490381599985994
007,backToFuture.mp4,HULK,batman,9.540579900029115
007,backToFuture.mp4,BATMAN,joker,1.4861247000517324
007,backToFuture.mp4,JOKER,makeup,2.152674400014803
007,backToFuture.mp4,MAKEUP,lipstick,2.3347693999530748
007,backToFuture.mp4,LIPSTICK,eyeshdow,2.6697303000837564
007,backToFuture.mp4,EYESHDOW,fun,5.287962600006722
007,backToFuture.mp4,FUN,trampoline,13.945854400051758
007,backToFuture.mp4,TRAMPOLINE,jump,9.825577900046483
007,backToFuture.mp4,JUMP,park,10.72738609998487
007,backToFuture.mp4,PARK,dark,2.652732099988498
007,backToFuture.mp4,DARK,light,1.2183793999720365
007,backToFuture.mp4,LIGHT,moon,1.718256000080146
007,backToFuture.mp4,MOON,pretty,5.639435200020671
007,backToFuture.mp4,PRETTY,house,15.295807600021362
007,backToFuture.mp4,HOUSE,chair,2.3025849000550807
007,backToFuture.mp4,CHAIR,bed,1.0350443000206724
007,backToFuture.mp4,BED,comfortable,3.019685700070113
007,backToFuture.mp4,COMFORTABLE,pillow,7.4565582000650465
007,backToFuture.mp4,PILLOW,fluffy,3.352642499958165
007,backToFuture.mp4,FLUFFY,dog,1.401965199969709
007,backToFuture.mp4,DOG,big,2.519212600076571
007,backToFuture.mp4,BIG,huskey,2.402968000038527
007,backToFuture.mp4,HUSKEY,north,4.337563299923204
007,backToFuture.mp4,NORTH,canada,1.934929999988526
007,backToFuture.mp4,CANADA,country,1.4684051000513136
007,backToFuture.mp4,COUNTRY,fall,7.456059199990705
007,backToFuture.mp4,FALL,cooler,1.4180580999236554
007,backToFuture.mp4,COOLER,leaves,2.302620999980718
007,backToFuture.mp4,LEAVES,yellow,7.123004799941555
007,backToFuture.mp4,YELLOW,egg,0.868454199982807
