participant_id,VideoName,CueWord,Response,RT (s)
026,shawshank.mp4,PRISON,cell,3.7367564999731258
026,shawshank.mp4,CELL,escape,3.9867761000059545
026,shawshank.mp4,ESCAPE,room,8.4743174999021
026,shawshank.mp4,ROOM,door,4.804542899946682
026,shawshank.mp4,DOOR,entrance,7.5897799000376835
026,shawshank.mp4,ENTRANCE,building,5.271241799928248
026,shawshank.mp4,BUILDING,stairs,6.105280600022525
026,shawshank.mp4,STAIRS,climb,3.269282399909571
026,shawshank.mp4,CLIMB,tree,3.653091899934225
026,shawshank.mp4,TREE,leaves,2.8364458000287414
026,shawshank.mp4,LEAVES,green,3.453259800095111
026,shawshank.mp4,GREEN,plant,2.6522034000372514
026,shawshank.mp4,PLANT,flower,2.535516200005077
026,shawshank.mp4,FLOWER,gift,9.524714600061998
026,shawshank.mp4,GIFT,birthday,8.474289000034332
026,shawshank.mp4,BIRTHDAY,celebrate,7.539766800007783
026,shawshank.mp4,CELEBRATE,happy,3.603393700090237
026,shawshank.mp4,HAPPY,emotion,34.844343900098465
026,shawshank.mp4,EMOTION,brain,42.25048909999896
026,shawshank.mp4,BRAIN,think,2.3193362000165507
026,shawshank.mp4,THINK,learn,1.6355623999843374
026,shawshank.mp4,LEARN,study,2.4188349000178277
026,shawshank.mp4,STUDY,books,2.53603810002096
026,shawshank.mp4,BOOKS,read,6.605844600009732
026,shawshank.mp4,READ,story,4.737193400040269
026,shawshank.mp4,STORY,words,5.488486499991268
026,shawshank.mp4,WORDS,sentence,5.821927100070752
026,shawshank.mp4,SENTENCE,letters,9.641623799921945
026,shawshank.mp4,LETTERS,mail,8.240579099976458
026,shawshank.mp4,MAIL,envelope,9.124404999893159
026,shawshank.mp4,ENVELOPE,card,4.253069599973969
026,shawshank.mp4,CARD,note,32.609740799991414
026,shawshank.mp4,NOTE,message,7.489433399983682
