participant_id,VideoName,CueWord,Response,RT (s)
032,pulpFiction.mp4,ROBBERY,honey,5.955091399955563
032,pulpFiction.mp4,HONEY,animal,7.222548299934715
032,pulpFiction.mp4,ANIMAL,mouse,3.5363452000310645
032,pulpFiction.mp4,MOUSE,screen,1.1678025999572128
032,pulpFiction.mp4,SCREEN,coffee,1.6349750000517815
032,pulpFiction.mp4,COFFEE,gold,6.421438900055364
032,pulpFiction.mp4,GOLD,threat,7.223027599975467
032,pulpFiction.mp4,THREAT,engagement,5.6720383000792935
032,pulpFiction.mp4,ENGAGEMENT,rock,3.7026199999963865
032,pulpFiction.mp4,ROCK,armed,11.142841699998826
032,pulpFiction.mp4,ARMED,intelligence,8.940458599943668
032,pulpFiction.mp4,INTELLIGENCE,corn,5.137850399944
032,pulpFiction.mp4,CORN,bread,3.1864351000403985
032,pulpFiction.mp4,BREAD,bottle,5.1713981999782845
032,pulpFiction.mp4,BOTTLE,whiskey,3.419613300007768
032,pulpFiction.mp4,WHISKEY,dance,6.055485700024292
032,pulpFiction.mp4,DANCE,zebra,4.753904400044121
032,pulpFiction.mp4,ZEBRA,theater,6.288683099905029
032,pulpFiction.mp4,THEATER,electricity,3.3698737000813708
032,pulpFiction.mp4,ELECTRICITY,wires,3.736932900035754
032,pulpFiction.mp4,WIRES,light,8.857512300019152
032,pulpFiction.mp4,LIGHT,alarm,4.470323899993673
032,pulpFiction.mp4,ALARM,instrument,9.591518500004895
032,pulpFiction.mp4,INSTRUMENT,candy,4.086844700039364
032,pulpFiction.mp4,CANDY,letter,7.006727700005285
032,pulpFiction.mp4,LETTER,fork,4.187191200093366
032,pulpFiction.mp4,FORK,poster,8.02309819997754
032,pulpFiction.mp4,POSTER,music,4.720961300074123
032,pulpFiction.mp4,MUSIC,kind,7.640341700054705
032,pulpFiction.mp4,KIND,water,3.0361927999183536
032,pulpFiction.mp4,WATER,exercise,9.624760899925604
032,pulpFiction.mp4,EXERCISE,hundred,17.014047699980438
032,pulpFiction.mp4,HUNDRED,surveillance,5.070967699983157
032,pulpFiction.mp4,SURVEILLANCE,cellphone,9.441052700043656
032,pulpFiction.mp4,CELLPHONE,helplessness,15.879953800002113
032,pulpFiction.mp4,HELPLESSNESS,healing,5.6881787000456825
032,pulpFiction.mp4,HEALING,name,8.123572599957697
032,pulpFiction.mp4,NAME,writer,4.954238999984227
032,pulpFiction.mp4,WRITER,image,4.554013999993913
032,pulpFiction.mp4,IMAGE,rest,11.243225800106302
032,pulpFiction.mp4,REST,read,5.204593900009058
