participant_id,VideoName,CueWord,Response,RT (s)
034,pulpFiction.mp4,ROBBERY,thief,4.853957399958745
034,pulpFiction.mp4,THIEF,hateful,3.0361685999669135
034,pulpFiction.mp4,HATEFUL,jail,18.63177680002991
034,pulpFiction.mp4,JAIL,dark,8.007063600001857
034,pulpFiction.mp4,DARK,people,5.638192699989304
034,pulpFiction.mp4,PEOPLE,fighting,7.856590799987316
034,pulpFiction.mp4,FIGHTING,film,7.940105100045912
034,pulpFiction.mp4,FILM,friend,8.223410399979912
034,pulpFiction.mp4,FRIEND,friends,12.209825100027956
034,pulpFiction.mp4,FRIENDS,together,12.093526000040583
034,pulpFiction.mp4,TOGETHER,happy,2.0184098000172526
034,pulpFiction.mp4,HAPPY,dinner,1.4016106999479234
034,pulpFiction.mp4,DINNER,food,9.54143490002025
034,pulpFiction.mp4,FOOD,cakes,7.572947800043039
034,pulpFiction.mp4,CAKES,fruits,10.608168700011447
034,pulpFiction.mp4,FRUITS,enjoy,16.663673900067806
034,pulpFiction.mp4,ENJOY,rest,6.889229699969292
034,pulpFiction.mp4,REST,sleep,14.778837900026701
034,pulpFiction.mp4,SLEEP,energy,6.622211900074035
034,pulpFiction.mp4,ENERGY,library,6.672645399929024
034,pulpFiction.mp4,LIBRARY,bright,2.4688431000104174
034,pulpFiction.mp4,BRIGHT,atomosphere,10.942465400090441
034,pulpFiction.mp4,ATOMOSPHERE,talking,5.82131680008024
034,pulpFiction.mp4,TALKING,reading,2.3019836000166833
034,pulpFiction.mp4,READING,books,3.202367899939418
034,pulpFiction.mp4,BOOKS,knowledge,4.786705999984406
034,pulpFiction.mp4,KNOWLEDGE,useful,3.5364552999380976
034,pulpFiction.mp4,USEFUL,helping,2.6688236000481993
034,pulpFiction.mp4,HELPING,doctor,2.920009299996309
034,pulpFiction.mp4,DOCTOR,future,19.198856199975125
034,pulpFiction.mp4,FUTURE,salary,8.974272899911739
034,pulpFiction.mp4,SALARY,wonderful,9.775003500049934
034,pulpFiction.mp4,WONDERFUL,now,11.191814500023611
