ParticipantID,VideoName,BoundaryTime(s)
021,prestige.mp4,-0.007
021,prestige.mp4,-0.007
021,prestige.mp4,27.323
021,prestige.mp4,53.561
021,prestige.mp4,81.6
021,prestige.mp4,94.861
021,prestige.mp4,113.359
021,prestige.mp4,126.49
021,prestige.mp4,130.623
021,prestige.mp4,139.597
021,prestige.mp4,152.958
021,prestige.mp4,158.496
021,prestige.mp4,174.459
021,prestige.mp4,187.369
021,prestige.mp4,196.732
021,prestige.mp4,222.681
021,prestige.mp4,237.526
021,prestige.mp4,263.547
021,prestige.mp4,276.64
021,prestige.mp4,313.47
021,prestige.mp4,319.543
021,prestige.mp4,345.998
