Time(s),VisualChange
0.0,-3.5762786865234375e-07
1.0,0.012561440467834473
2.0,0.005646944046020508
3.0,0.0013176798820495605
4.0,0.0006971359252929688
5.0,0.0004595518112182617
6.0,0.0005483031272888184
7.0,0.0004849433898925781
8.0,0.0004242062568664551
9.0,0.0010589361190795898
10.0,0.0006006956100463867
11.0,0.0005065202713012695
12.0,0.00022137165069580078
13.0,0.00032889842987060547
14.0,0.0007802248001098633
15.0,0.0006057024002075195
16.0,0.0002567172050476074
17.0,0.0008158683776855469
18.0,0.00047647953033447266
19.0,0.0010210275650024414
20.0,0.0008419156074523926
21.0,0.0006758570671081543
22.0,0.0003859996795654297
23.0,0.0005183815956115723
24.0,0.0006471872329711914
25.0,0.0006515383720397949
26.0,0.0006710290908813477
27.0,0.00373995304107666
28.0,0.00039780139923095703
29.0,0.0003840923309326172
30.0,0.0009551644325256348
31.0,0.0009624958038330078
32.0,0.0002167820930480957
33.0,0.0003533363342285156
34.0,0.0002275705337524414
35.0,0.0007166266441345215
36.0,0.003016531467437744
37.0,0.0006133913993835449
38.0,0.0006611943244934082
39.0,0.000256955623626709
40.0,0.0007503032684326172
41.0,0.009187161922454834
42.0,0.00016677379608154297
43.0,0.00016999244689941406
44.0,0.0002963542938232422
45.0,0.011504054069519043
46.0,0.0012134909629821777
47.0,0.0011376142501831055
48.0,0.0003097057342529297
49.0,0.002611696720123291
50.0,0.0006514787673950195
51.0,0.0004978775978088379
52.0,0.00025469064712524414
53.0,0.005561351776123047
54.0,0.0010516047477722168
55.0,0.000608980655670166
56.0,0.0005171298980712891
57.0,0.00043505430221557617
58.0,0.0013698339462280273
59.0,0.00019365549087524414
60.0,0.00034540891647338867
61.0,0.0010784268379211426
62.0,0.00046199560165405273
63.0,0.0006399750709533691
64.0,0.0006359219551086426
65.0,0.0003280043601989746
66.0,0.0003261566162109375
67.0,0.00039517879486083984
68.0,0.00045287609100341797
69.0,0.0003135204315185547
70.0,0.00046688318252563477
71.0,0.0007473230361938477
72.0,0.0014373064041137695
73.0,0.00045984983444213867
74.0,0.0009090900421142578
75.0,0.0014532208442687988
76.0,0.000499725341796875
77.0,0.00041180849075317383
78.0,0.00045377016067504883
79.0,0.000364840030670166
80.0,0.0003789663314819336
81.0,0.07056397199630737
82.0,9.685754776000977e-05
83.0,0.0003654956817626953
84.0,0.0010634660720825195
85.0,0.00017893314361572266
86.0,0.000478208065032959
87.0,0.00029164552688598633
88.0,0.00032317638397216797
89.0,0.0005344152450561523
90.0,0.09709399938583374
91.0,-3.5762786865234375e-07
92.0,-3.5762786865234375e-07
93.0,0.28737032413482666
94.0,0.00023514032363891602
95.0,0.0002263784408569336
96.0,0.006774544715881348
97.0,0.00024306774139404297
98.0,0.00022017955780029297
99.0,0.0003139972686767578
100.0,0.006101548671722412
101.0,0.20208227634429932
102.0,0.00014019012451171875
103.0,0.00011229515075683594
104.0,0.10773992538452148
105.0,0.00014579296112060547
106.0,0.0001214742660522461
107.0,9.369850158691406e-05
108.0,0.00011044740676879883
109.0,0.0010416507720947266
110.0,0.0012848377227783203
111.0,0.0004654526710510254
112.0,0.33225011825561523
113.0,0.0018177032470703125
114.0,0.0008366107940673828
115.0,0.0009075403213500977
116.0,0.002554774284362793
117.0,0.3548264503479004
118.0,0.0007942914962768555
119.0,0.0005897283554077148
120.0,0.0013102889060974121
121.0,0.0011767148971557617
122.0,0.0006632804870605469
123.0,0.0008206963539123535
124.0,0.0013296008110046387
125.0,0.001582026481628418
126.0,0.3394101858139038
127.0,0.011744081974029541
128.0,0.00899416208267212
129.0,0.31087684631347656
130.0,0.35788244009017944
131.0,0.000476837158203125
132.0,0.00044167041778564453
133.0,0.0006449222564697266
134.0,0.21403884887695312
135.0,0.19149881601333618
136.0,0.08223748207092285
137.0,0.028313934803009033
138.0,0.14780080318450928
139.0,0.010918617248535156
140.0,0.023335754871368408
141.0,0.26633650064468384
142.0,0.006041526794433594
143.0,0.002689957618713379
144.0,0.004971742630004883
145.0,0.29014313220977783
146.0,0.009710431098937988
147.0,0.0036396384239196777
148.0,0.004562318325042725
149.0,0.0034134984016418457
150.0,0.0018151402473449707
151.0,0.01092827320098877
152.0,0.004222989082336426
153.0,0.0022946596145629883
154.0,0.0022344589233398438
155.0,0.0030851364135742188
156.0,0.0011016130447387695
157.0,0.0020065903663635254
158.0,0.0015807747840881348
159.0,0.0025091171264648438
160.0,0.0017017126083374023
161.0,0.008365988731384277
162.0,0.0029639005661010742
163.0,0.0021591782569885254
164.0,0.00760805606842041
165.0,0.0031557679176330566
166.0,0.004791736602783203
167.0,0.0021896958351135254
168.0,0.3418561816215515
