Time(s),VisualChange
0.0,0.08487856388092041
1.0,0.08565199375152588
2.0,0.4580341577529907
3.0,0.06442290544509888
4.0,0.058603644371032715
5.0,0.027331233024597168
6.0,0.039406001567840576
7.0,0.041276514530181885
8.0,0.398601233959198
9.0,0.055471837520599365
10.0,0.07441449165344238
11.0,0.0473063588142395
12.0,0.05963808298110962
13.0,0.26828533411026
14.0,0.01741868257522583
15.0,0.27808380126953125
16.0,0.04233205318450928
17.0,0.18212485313415527
18.0,0.25185275077819824
19.0,0.04615342617034912
20.0,0.22103828191757202
21.0,0.08738821744918823
22.0,0.025985240936279297
23.0,0.04599761962890625
24.0,0.04262280464172363
25.0,0.03829026222229004
26.0,0.03469657897949219
27.0,0.025739014148712158
28.0,0.24242889881134033
29.0,0.01836782693862915
30.0,0.1399245262145996
31.0,0.007724106311798096
32.0,0.010533690452575684
33.0,0.2352811098098755
34.0,0.018288493156433105
35.0,0.12246078252792358
36.0,0.09009945392608643
37.0,0.16875231266021729
38.0,0.01705724000930786
39.0,0.03463703393936157
40.0,0.23387110233306885
41.0,0.03587138652801514
42.0,0.015833616256713867
43.0,0.013211250305175781
44.0,0.007756710052490234
45.0,0.19968414306640625
46.0,0.0072234272956848145
47.0,0.181115984916687
48.0,0.13958477973937988
49.0,0.019801020622253418
50.0,0.02332097291946411
51.0,0.025092005729675293
52.0,0.04139447212219238
53.0,0.12589240074157715
54.0,0.11222827434539795
55.0,0.0015305280685424805
56.0,0.182165265083313
57.0,0.007997393608093262
58.0,0.16097360849380493
59.0,0.06043881177902222
60.0,0.034794628620147705
61.0,0.044403076171875
62.0,0.03793215751647949
63.0,0.05076909065246582
64.0,0.052793025970458984
65.0,0.15607154369354248
66.0,0.11852121353149414
67.0,0.025942325592041016
68.0,0.02665090560913086
69.0,0.016719937324523926
70.0,0.05486840009689331
71.0,0.06281310319900513
72.0,0.3879563808441162
73.0,0.040023982524871826
74.0,0.28943389654159546
75.0,0.08319175243377686
76.0,0.14678919315338135
77.0,0.25836825370788574
78.0,0.0019485950469970703
79.0,0.0008382201194763184
80.0,0.0024009346961975098
81.0,0.0024902820587158203
82.0,0.004404425621032715
83.0,0.003460824489593506
84.0,0.00339508056640625
85.0,0.20769184827804565
86.0,0.02365744113922119
87.0,0.14356958866119385
88.0,0.010274052619934082
89.0,0.11397695541381836
90.0,0.02141129970550537
91.0,0.010426759719848633
92.0,0.07793879508972168
93.0,0.02158433198928833
94.0,0.01610010862350464
95.0,0.010213494300842285
96.0,0.02124035358428955
97.0,0.051577210426330566
98.0,0.015136480331420898
99.0,0.01674330234527588
100.0,0.021785080432891846
101.0,0.31096547842025757
102.0,0.007615447044372559
103.0,0.010053932666778564
104.0,0.009196579456329346
105.0,0.006479084491729736
106.0,0.004265308380126953
107.0,0.30812716484069824
108.0,0.015188038349151611
109.0,0.030859291553497314
110.0,0.07214236259460449
111.0,0.18265283107757568
112.0,0.003494739532470703
113.0,0.007424533367156982
114.0,0.16599559783935547
115.0,0.05423611402511597
116.0,0.03911709785461426
117.0,0.06310302019119263
118.0,0.015810370445251465
119.0,0.0150831937789917
120.0,0.01115429401397705
121.0,0.033703386783599854
122.0,0.08826315402984619
123.0,0.07094776630401611
124.0,0.0787513256072998
125.0,0.05282032489776611
126.0,0.21210813522338867
127.0,0.007510721683502197
128.0,0.005190730094909668
129.0,0.157589852809906
130.0,0.13245511054992676
131.0,0.08517968654632568
132.0,0.3351593017578125
133.0,0.016966283321380615
134.0,0.004747509956359863
135.0,0.22233253717422485
136.0,0.016652464866638184
137.0,0.005095362663269043
138.0,0.009392738342285156
139.0,0.3204956650733948
140.0,0.02495396137237549
141.0,0.02022683620452881
142.0,0.018372654914855957
143.0,0.11065143346786499
144.0,0.005958914756774902
145.0,0.003922581672668457
146.0,0.017997801303863525
