0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
1.0,-0.10659215343584909,0.13946782836925353,0.10221687960123033,0.13655220266283796,-0.030780637274283287,-0.06406096795076432,-0.025361089836567874,-0.17279258733321767,-0.0309878517916172,0.051085439598217985,0.028607684711455784,0.01698128990048209,-0.22828014361723795,0.016815252222438577,-0.047834647490114804,-0.018421378312034945,0.08159493603018306,0.031250698293585594,-0.028501394898827293,-0.046151286855892114,0.19358972905200048,-0.09726106052505924,0.07040656715797855,0.03442196243800121,-0.014391881613532382
-0.10659215343584909,1.0,-1.0,-1.0,-1.0,0.3893587174212635,0.8103372290772379,0.32080432003990833,1.0,0.391979871037456,-0.6462036852460431,-0.36187202130965856,-0.2148043004078548,1.0,-0.21270401194434602,0.6050828912047933,0.23302065414670056,-1.0,-0.39530473971944996,0.3605275116183484,0.5837892730234052,-1.0,1.0,-0.8906056896218983,-0.43541954724831566,0.1820496605184114
0.13946782836925353,-1.0,1.0,1.0,1.0,-0.5094466433503749,-1.0,-0.41974836238174185,-1.0,-0.5128762260249815,0.845508996304446,0.47348236556666096,0.2810552966292235,-1.0,0.2783072268932006,-0.7917055252149535,-0.3048900275626967,1.0,0.5172265670186056,-0.47172317559981886,-0.7638444248416547,1.0,-1.0,1.0,0.569713780299915,-0.23819831000171424
0.10221687960123033,-1.0,1.0,1.0,1.0,-0.3733767623363685,-0.7770754254517686,-0.3076363081153907,-1.0,-0.37589032581141296,0.6196790491939832,0.3470183089557785,0.20598725708108034,-1.0,0.20397317887661348,-0.5802461348739711,-0.22345588658970217,0.989766805882424,0.3790787190542778,-0.3457289871735514,-0.5598265529839077,1.0,-1.0,0.8540491172555241,0.41754693945543864,-0.17457709250479297
0.13655220266283796,-1.0,1.0,1.0,1.0,-0.4987964758761467,-1.0,-0.41097337011366236,-1.0,-0.5021543618768659,0.8278333230437708,0.4635840444074212,0.2751797333731094,-1.0,0.2724891130349803,-0.7751546330972641,-0.2985161905826156,1.0,0.5064137574088664,-0.4618616309470305,-0.7478759791663258,1.0,-1.0,1.0,0.5578037063956754,-0.2332186876473244
-0.030780637274283287,0.3893587174212635,-0.5094466433503749,-0.3733767623363685,-0.4987964758761467,1.0,0.23400124224984026,0.09263872708148603,0.6311749787891634,0.11319210505007436,-0.18660436626636331,-0.10449785531678882,-0.06202908040308598,0.8338593514300509,-0.06142257968720042,0.1747299064209116,0.06728942048274204,-0.29804913979810194,-0.11415222803836424,0.10410960098674676,0.16858094407826735,-0.7071425633124173,0.355274197587725,-0.2571803815105671,-0.12573618895924782,0.052570516550226924
-0.06406096795076432,0.8103372290772379,-1.0,-0.7770754254517686,-1.0,0.23400124224984026,1.0,0.19280063871597872,1.0,0.23557653304178391,-0.38836286007793624,-0.2174819741618975,-0.1290955380913243,1.0,-0.12783328277879633,0.36364961633273074,0.14004341010093052,-0.6203028294125422,-0.23757475053915253,0.21667393539480054,0.3508523348452648,-1.0,0.7394001879361902,-0.5352463638327125,-0.2616834050378567,0.10941028107604794
-0.025361089836567874,0.32080432003990833,-0.41974836238174185,-0.3076363081153907,-0.41097337011366236,0.09263872708148603,0.19280063871597872,1.0,0.5200439872971576,0.09326236878674261,-0.15374893166136533,-0.08609891578274548,-0.0511076189412321,0.6870417182800889,-0.05060790481886182,0.14396520820503442,0.05544177083491352,-0.24557162162612972,-0.0940534429007447,0.08577902140057621,0.13889889378847872,-0.582635957651552,0.29272106231421924,-0.21189862645051954,-0.10359781558412869,0.04331442462040862
-0.17279258733321767,1.0,-1.0,-1.0,-1.0,0.6311749787891634,1.0,0.5200439872971576,1.0,0.6354240337199497,-1.0,-0.5866173149717744,-0.3482112861160372,1.0,-0.34480658636978234,0.9808774375241822,0.3777411416715557,-1.0,-0.6408138550490654,0.5844377801676869,0.9463591426905753,-1.0,1.0,-1.0,-0.7058424820151056,0.2951139539838836
-0.0309878517916172,0.391979871037456,-0.5128762260249815,-0.37589032581141296,-0.5021543618768659,0.11319210505007436,0.23557653304178391,0.09326236878674261,0.6354240337199497,1.0,-0.18786058241756665,-0.10520133239099445,-0.06244665869562935,0.8394728727321361,-0.06183607503136345,0.17590618399113134,0.06774241125946841,-0.3000555995115482,-0.11492069811988925,0.10481046434204574,0.16971582698038515,-0.7119030302136492,0.35766589502785046,-0.2589117137161868,-0.12658264198991215,0.05292442001609347
0.051085439598217985,-0.6462036852460431,0.845508996304446,0.6196790491939832,0.8278333230437708,-0.18660436626636331,-0.38836286007793624,-0.15374893166136533,-1.0,-0.18786058241756665,1.0,0.17343107059025106,0.10294727857737765,-1.0,0.1019406926704142,-0.28999250408390387,-0.11167766265002554,0.49466069181023137,0.18945406160671005,-0.17278669981425412,-0.2797873078253679,1.0,-0.5896349188597391,0.42683238584151934,0.2086795159291367,-0.08724926400784759
