0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
1.0,-1.0,-0.3687911601181537,-1.0,0.5680290294689786,-1.0,-0.5397455085587675,1.0,-1.0,1.0,-0.9851845242894897,1.0,-1.0,1.0,0.07203128171937496,-0.6309138799311702,-1.0,-1.0,-1.0,1.0,-1.0,-0.09785811335380865,1.0,-0.6936309312333712,1.0,-1.0
-1.0,1.0,0.23145981790563536,0.6797765638672995,-0.3565050086446817,1.0,0.3387537735079437,-1.0,0.6784420690736521,-1.0,0.6183191335780353,-1.0,1.0,-1.0,-0.045208099198838024,0.3959726467310683,1.0,0.8693328653986704,1.0,-0.9592140254847498,1.0,0.06141747294106743,-1.0,0.43533497111361324,-0.8535764222841904,0.8263368526868998
-0.3687911601181537,0.23145981790563536,1.0,0.08867849636122423,-0.046506940356989296,0.18735234555879626,0.04419124881339594,-0.24194702413404656,0.08850440828877103,-0.15385400695340093,0.08066122598451174,-0.33031487357787587,0.17712787664759233,-0.3266800278496369,-0.005897505847354608,0.05165558917259186,0.20150290598932843,0.11340657421663884,0.20056138594293454,-0.1251317888699524,0.19942890823927992,0.00801205784402894,-0.15685103798605837,0.05679049956089445,-0.11135110811547738,0.10779764040003817
-1.0,0.6797765638672995,0.08867849636122423,1.0,-0.13658668013272424,0.5502369043959082,0.12978570338123374,-0.7105765406365869,0.25992944735737,-0.451855311778728,0.23689472986377963,-0.9701049270097216,0.5202085633788085,-0.959429713654385,-0.017320441606570598,0.15170779632515402,0.5917958213314838,0.33306485781639283,0.5890306620578738,-0.36750075342780963,0.5857046774052784,0.023530689689475606,-0.4606573210242988,0.16678856399840059,-0.32702813966791966,0.3165919261805339
0.5680290294689786,-0.3565050086446817,-0.046506940356989296,-0.13658668013272424,1.0,-0.2885686603290716,-0.06806538466500464,0.37265788382167053,-0.13631854171312102,0.23697298552832607,-0.1242381132375325,0.5087660913496316,-0.2728204651971541,0.5031675355420044,0.009083608516232336,-0.07956230343198858,-0.3103640013703865,-0.17467399779062132,-0.3089138290885797,0.1927337102243557,-0.3071695350802957,-0.01234053831370306,0.241589149940248,-0.08747132750768286,0.17150807479459543,-0.16603486112807586
-1.0,1.0,0.18735234555879626,0.5502369043959082,-0.2885686603290716,1.0,0.2742001380968911,-1.0,0.5491567137520715,-0.9546412714318736,0.500490931980929,-1.0,1.0,-1.0,-0.0365931482181073,0.3205152618431402,1.0,0.7036709562702235,1.0,-0.7764241724268954,1.0,0.04971362942354899,-0.973237404039609,0.3523766184554684,-0.6909170942743366,0.6688683546605126
-0.5397455085587675,0.3387537735079437,0.04419124881339594,0.12978570338123374,-0.06806538466500464,0.2742001380968911,1.0,-0.3541023584829767,0.12953091621342264,-0.22517353507134616,0.1180520011001231,-0.4834334135522558,0.2592360831817651,-0.47811362319857037,-0.00863131397127007,0.07560070647824325,0.2949102370957993,0.16597656260214205,0.29353227235256535,-0.18313703885646945,0.29187483090550165,0.01172607346185354,-0.2295598496412774,0.08311592137127413,-0.16296827846718268,0.1577675891702852
1.0,-1.0,-0.24194702413404656,-0.7105765406365869,0.37265788382167053,-1.0,-0.3541023584829767,1.0,-0.7091815812567391,1.0,-0.6463345374070015,1.0,-1.0,1.0,0.04725643166441516,-0.4139137599862923,-1.0,-0.9087214431788896,-1.0,1.0,-1.0,-0.06420023545504916,1.0,-0.45505955079149585,0.892251091836783,-0.8637773253645238
-1.0,0.6784420690736521,0.08850440828877103,0.25992944735737,-0.13631854171312102,0.5491567137520715,0.12953091621342264,-0.7091815812567391,1.0,-0.4509682577184643,0.23642967296060077,-0.9682004777491868,0.5191873224941709,-0.9575462213044014,-0.01728643919993254,0.15140997307687984,0.5906340448236617,0.33241100573862453,0.5878743139376285,-0.3667792989555919,0.584554858649884,0.023484495712585776,-0.45975298741052273,0.16646113513114233,-0.32638613849729947,0.3159704127308864
1.0,-1.0,-0.15385400695340093,-0.451855311778728,0.23697298552832607,-0.9546412714318736,-0.22517353507134616,1.0,-0.4509682577184643,1.0,-0.41100384998885686,1.0,-0.9025431780133196,1.0,0.030050344251647838,-0.26320757915897025,-1.0,-0.5778555687466933,-1.0,0.637600611121613,-1.0,-0.04082490168028962,0.79922391087134,-0.2893721695576506,0.5673820795232446,-0.5492756238621682
-0.9851845242894897,0.6183191335780353,0.08066122598451174,0.23689472986377963,-0.1242381132375325,0.500490931980929,0.1180520011001231,-0.6463345374070015,0.23642967296060077,-0.41100384998885686,1.0,-0.8823994086173426,0.4731774016425936,-0.8726893229458381,-0.01575453026276193,0.1379921553151896,0.5382925786953381,0.3029530367135834,0.5357774127170689,-0.33427564221398637,0.5327521246180105,0.02140332049477716,-0.4190100847132561,0.15170949671390505,-0.29746208787300615,0.28796939450234227
1.0,-1.0,-0.33031487357787587,-0.9701049270097216,0.5087660913496316,-1.0,-0.4834334135522558,1.0,-0.9682004777491868,1.0,-0.8823994086173426,1.0,-1.0,1.0,0.06451619856388334,-0.5650901133889005,-1.0,-1.0,-1.0,1.0,-1.0,-0.08764849550807224,1.0,-0.6212638428932262,1.0,-1.0
-1.0,1.0,0.17712787664759233,0.5202085633788085,-0.2728204651971541,1.0,0.2592360831817651,-1.0,0.5191873224941709,-0.9025431780133196,0.4731774016425936,-1.0,1.0,-1.0,-0.03459613288743081,0.30302362958997936,1.0,0.6652691855603704,1.0,-0.734052005752341,1.0,0.04700058381428186,-0.9201244550068948,0.33314620119174415,-0.6532113461580935,0.6323658829272814
1.0,-1.0,-0.3266800278496369,-0.959429713654385,0.5031675355420044,-1.0,-0.47811362319857037,1.0,-0.9575462213044014,1.0,-0.8726893229458381,1.0,-1.0,1.0,0.063806250427997,-0.5588717576652443,-1.0,-1.0,-1.0,1.0,-1.0,-0.08668399531456529,1.0,-0.6144273411002866,1.0,-1.0
0.07203128171937496,-0.045208099198838024,-0.005897505847354608,-0.017320441606570598,0.009083608516232336,-0.0365931482181073,-0.00863131397127007,0.04725643166441516,-0.01728643919993254,0.030050344251647838,-0.01575453026276193,0.06451619856388334,-0.03459613288743081,0.063806250427997,1.0,-0.010089228534868296,-0.039356997016793654,-0.022150262206964998,-0.03917310189391568,0.024440399095393625,-0.038951909443189034,-0.0015648932461675019,0.030635716163940674,-0.011092165201422529,0.02174879418438563,-0.021054740579604266
-0.6309138799311702,0.3959726467310683,0.05165558917259186,0.15170779632515402,-0.07956230343198858,0.3205152618431402,0.07560070647824325,-0.4139137599862923,0.15140997307687984,-0.26320757915897025,0.1379921553151896,-0.5650901133889005,0.30302362958997936,-0.5588717576652443,-0.010089228534868296,1.0,0.34472350203405816,0.1940116507288261,0.34311278537449114,-0.21407070167673334,0.34117538562304545,0.013706723607447001,-0.26833478577770326,0.09715502510882881,-0.1904952375573843,0.18441610024064484
-1.0,1.0,0.20150290598932843,0.5917958213314838,-0.3103640013703865,1.0,0.2949102370957993,-1.0,0.5906340448236617,-1.0,0.5382925786953381,-1.0,1.0,-1.0,-0.039356997016793654,0.34472350203405816,1.0,0.7568186142843969,1.0,-0.8350668178599345,1.0,0.0534684568065787,-1.0,0.378991319322375,-0.7431014641356066,0.7193874023108868
