0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
1.0,0.24305843431575136,1.0,1.0,-0.6502798073352919,1.0,-1.0,-1.0,-0.36575429100478496,1.0,0.7859530537847544,1.0,-0.42725117257031775,-0.08986679392868155,-0.757805814489157,-1.0,0.2754316936142878,1.0,0.8451577707418597,0.4063099947435979,-0.3329004292561024,-0.23279347848787177,1.0,-1.0,-1.0,0.19038221003401
0.24305843431575136,1.0,0.1783786855794919,0.2203144478069288,-0.10270762353693401,0.1697049041027213,-0.3285616082740553,-0.2647346612037196,-0.05776859992235361,0.17329302347485698,0.12413636323202988,0.1742578571563998,-0.06748164727409377,-0.014193897358001696,-0.11969068304241633,-0.5231245810440015,0.04350271126178506,0.20636701678216066,0.1334873775373315,0.06417411936935946,-0.05257953818899686,-0.03676827218172803,0.26211366709837847,-0.19218099298456662,-0.301455738289707,0.03006967790746804
1.0,0.1783786855794919,1.0,1.0,-0.4772352690327418,0.7885409356834537,-1.0,-1.0,-0.2684242160045235,0.805213282437412,0.5768048043919567,0.8096964224977733,-0.31355629682195735,-0.06595253780585403,-0.5561477654277477,-1.0,0.20213716759989045,0.9588929758276711,0.6202546835152416,0.29818773005844385,-0.24431302360160034,-0.17084531471226239,1.0,-0.8929770228496029,-1.0,0.1397200162141614
1.0,0.2203144478069288,1.0,1.0,-0.5894304267876482,0.9739221939767021,-1.0,-1.0,-0.3315291439385032,0.9945141097474182,0.7124081644573328,1.0,-0.38727150705418806,-0.08145758503017507,-0.6868947791672623,-1.0,0.24965840686823912,1.0,0.7660728503205908,0.3682898821527168,-0.3017495543930393,-0.2110100265003885,1.0,-1.0,-1.0,0.17256735646300297
-0.6502798073352919,-0.10270762353693401,-0.4772352690327418,-0.5894304267876482,1.0,-0.45402938867125014,0.879035446466629,0.7082724982046521,0.15455441459289948,-0.46362906201966525,-0.3321150759202309,-0.4662103831012008,0.18054075231579841,0.037974427282403106,0.32022107987226534,1.0,-0.11638738140280683,-0.552115396823182,-0.3571328285358085,-0.17169177484788362,0.14067157167194724,0.09837002783999345,-0.7012602768569491,0.5141620345055038,0.8065162600384822,-0.08044857365822103
1.0,0.1697049041027213,0.7885409356834537,0.9739221939767021,-0.45402938867125014,1.0,-1.0,-1.0,-0.25537191109974744,0.7660592544134592,0.5487572895681203,0.7703243988254783,-0.2983094146596427,-0.06274555206701417,-0.5291047127757824,-1.0,0.19230811423289793,0.9122661711457123,0.5900943896030117,0.2836881546120904,-0.23243314136250273,-0.16253784837271537,1.0,-0.849555424945054,-1.0,0.1329260380847934
-1.0,-0.3285616082740553,-1.0,-1.0,0.879035446466629,-1.0,1.0,1.0,0.49441945277058513,-1.0,-1.0,-1.0,0.5775497270517156,0.12148016351196927,1.0,1.0,-0.37232314310885306,-1.0,-1.0,-0.5492418549744941,0.4500082490016276,0.3146856429936697,-1.0,1.0,1.0,-0.25735492492428036
-1.0,-0.2647346612037196,-1.0,-1.0,0.7082724982046521,-1.0,1.0,1.0,0.39837267357351486,-1.0,-0.8560452386747391,-1.0,0.4653539167966452,0.09788121655250963,0.8253877966496667,1.0,-0.29999500448941985,-1.0,-0.9205298994495232,-0.4425451809765105,0.3625888671659885,0.2535542649709576,-1.0,1.0,1.0,-0.20736071148674726
-0.36575429100478496,-0.05776859992235361,-0.2684242160045235,-0.3315291439385032,0.15455441459289948,-0.25537191109974744,0.49441945277058513,0.39837267357351486,1.0,-0.2607713125263655,-0.18680037847549483,-0.2622231940877838,0.10154637144789529,0.02135897435275369,0.18011051967522873,0.787197781412371,-0.06546287257684742,-0.31054105208247157,-0.2008717832265356,-0.09656920401414522,0.0791216802075372,0.05532888978388104,-0.39442860208541575,0.2891939258620927,0.4536305441852775,-0.045248846248638445
1.0,0.17329302347485698,0.805213282437412,0.9945141097474182,-0.46362906201966525,0.7660592544134592,-1.0,-1.0,-0.2607713125263655,1.0,0.5603598220447789,0.7866115881254495,-0.3046166560165739,-0.06407219923774488,-0.5402917251949988,-1.0,0.1963741397478723,0.9315544759742554,0.6025709242200759,0.28968625448192636,-0.23734754181344275,-0.16597443263370043,1.0,-0.8675178185132634,-1.0,0.1357365313633176
