0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
1.0,-0.4359230807930489,0.8770158550465851,-0.08607586776514393,1.0,-1.0,-1.0,0.5504607966726174,-1.0,0.03542758061640163,-0.3622851740903114,-1.0,1.0,-0.27322723052783165,0.6544394885979622,-1.0,0.39110248168662737,1.0,-1.0,1.0,-1.0,-0.38448502443196475,-0.8669229591967826,0.20171867413839573,-1.0,1.0
-0.4359230807930489,1.0,-0.09914492620856899,0.009730708411720142,-0.12290572552686659,0.23286044428009106,0.20748159839422892,-0.06222851588460488,0.167940756367526,-0.004005018661577897,0.040955629986569146,0.19624618123642412,-0.42965134598207577,0.030887803741489517,-0.07398310353416825,0.22574521542034107,-0.044213370218659495,-0.2209275189854274,0.23941394905388258,-0.4490772848263406,0.2662437913168278,0.043465279625511624,0.09800394408321587,-0.022803901374484608,0.42997083642953443,-0.2733625975911737
0.8770158550465851,-0.09914492620856899,1.0,-0.01957681511698891,0.24726901307214424,-0.4684824241820421,-0.417423759923676,0.1251950113940537,-0.33787315361895065,0.008057533589575599,-0.08239696045985379,-0.39481968269167644,0.8643980077468632,-0.062141911732620264,0.14884358654966914,-0.4541675856308614,0.08895107507559895,0.4444750587966914,-0.4816671529701634,0.9034802612824903,-0.535645017620493,-0.08744602214284689,-0.197170135294772,0.04587823848638143,-0.8650407775388352,0.5499670534260952
-0.08607586776514393,0.009730708411720142,-0.01957681511698891,1.0,-0.024268540584691006,0.045979820047889045,0.04096860068659876,-0.012287428081944819,0.03316100242081958,-0.0007908171691293705,0.008086957415855882,0.038750093972519634,-0.08483747264446058,0.006098999175660452,-0.01460844841038654,0.04457487150206673,-0.008730219564124012,-0.04362358578324263,0.0472738524934317,-0.08867325151657432,0.05257158059395711,0.008582504176228058,0.019351520722469543,-0.004502779700649474,0.08490055812609566,-0.05397723552372481
1.0,-0.12290572552686659,0.24726901307214424,-0.024268540584691006,1.0,-0.5807576286813823,-0.5174623858980475,0.15519890221473182,-0.4188469008916211,0.009988579846240225,-0.10214398854080338,-0.48944107791684177,1.0,-0.07703467075115022,0.18451502960851404,-0.5630121354401885,0.11026884417224343,0.5509967243818732,-0.5971021731734528,1.0,-0.664016223856022,-0.10840309440843714,-0.2444233856168823,0.056873290471781864,-1.0,0.6817706392257635
-1.0,0.23286044428009106,-0.4684824241820421,0.045979820047889045,-0.5807576286813823,1.0,0.9803979477922314,-0.2940439525220076,0.7935584368332942,-0.01892462804927849,0.19352470725175988,0.9273080351958773,-1.0,0.14595192843283894,-0.3495870642869321,1.0,-0.20891827401960875,-1.0,1.0,-1.0,1.0,0.20538337507936014,0.4630910230032331,-0.1077536431289755,1.0,-1.0
-1.0,0.20748159839422892,-0.417423759923676,0.04096860068659876,-0.5174623858980475,0.9803979477922314,1.0,-0.2619968773830901,0.7070705950185059,-0.01686208273294214,0.1724329596360017,0.826243177286174,-1.0,0.13004501255499232,-0.31148649183608934,0.9504411391391469,-0.18614882214693926,-0.9301574893656626,1.0,-1.0,1.0,0.18299918252243239,0.41261995334492396,-0.09600985765667291,1.0,-1.0
0.5504607966726174,-0.06222851588460488,0.1251950113940537,-0.012287428081944819,0.15519890221473182,-0.2940439525220076,-0.2619968773830901,1.0,-0.21206677649573175,0.005057327451279159,-0.051716620899315495,-0.24780938203784927,0.5425411789861967,-0.039003498103555544,0.09342198178092058,-0.2850592148028654,0.055830324354169326,0.2789756804947832,-0.30231937453502944,0.5670712354192582,-0.33619869177556994,-0.05488567480008214,-0.12375423902529431,0.028795570298792848,-0.5429446147618786,0.3451879468661826
-1.0,0.167940756367526,-0.33787315361895065,0.03316100242081958,-0.4188469008916211,0.7935584368332942,0.7070705950185059,-0.21206677649573175,1.0,-0.013648588356840375,0.13957151809163373,0.6687817387703696,-1.0,0.10526166146461159,-0.2521248989889944,0.7693106522466481,-0.1506734776974352,-0.752892562588497,0.8158919380002597,-1.0,0.9073245887988521,0.14812408119712597,0.33398483332200546,-0.07771276218416025,1.0,-0.9315845647542101
0.03542758061640163,-0.004005018661577897,0.008057533589575599,-0.0007908171691293705,0.009988579846240225,-0.01892462804927849,-0.01686208273294214,0.005057327451279159,-0.013648588356840375,1.0,-0.0033284745565778516,-0.015948977497970654,0.03491787511923864,-0.0025102597346404625,0.006012625805314156,-0.018346371574364716,0.0035932319410451074,0.017954836149071913,-0.019457233063610583,0.03649662615302757,-0.02163770122777985,-0.003532434426609986,-0.007964805679517973,0.0018532789152693743,-0.034943840189872025,0.022216248440095652
