Time(s),BoundaryDensity
0.001,0.0004345049637786673
1.001,0.000453815300282198
2.001,0.00042692267693965845
3.0009999999999994,0.0004039895122415199
4.0009999999999994,0.0004811562487692765
5.0009999999999994,0.000786988791178352
6.0009999999999994,0.001440500569916852
7.0009999999999994,0.002470126188656907
8.001,0.0037254957119969476
9.000999999999998,0.004868251401345558
10.000999999999998,0.005507432843197775
11.000999999999998,0.005419934163772475
12.000999999999998,0.004687038946858901
13.000999999999998,0.0036312981982172957
14.000999999999998,0.002616307322095435
15.000999999999998,0.0018769826982314934
16.000999999999998,0.0014778215225925485
17.000999999999998,0.0013627234679977338
18.000999999999998,0.0014148693213030209
19.000999999999998,0.001497245898416413
20.000999999999998,0.001492707658951641
21.000999999999998,0.0013484700664882282
22.000999999999998,0.0010948167762287783
23.000999999999998,0.0008142535299672875
24.000999999999998,0.0005819287873468491
25.000999999999998,0.0004246352595351784
26.000999999999998,0.0003240463009337583
27.000999999999998,0.00024858306917127876
28.000999999999998,0.00018091539766129406
29.000999999999998,0.00012363585001494879
30.000999999999998,8.950849750253287e-05
31.000999999999998,9.073660365525693e-05
32.001,0.00013328343911615418
33.00099999999999,0.0002132085822180167
34.00099999999999,0.0003130831677812312
35.00099999999999,0.0004032867574654381
36.00099999999999,0.0004536840346964479
37.00099999999999,0.00045200347931062697
38.00099999999999,0.00041548964077083364
39.00099999999999,0.0003839957301302669
40.00099999999999,0.00039603968074643193
41.00099999999999,0.00046300826764712066
42.00099999999999,0.0005594983942905378
43.00099999999999,0.0006375657118948425
44.00099999999999,0.000656178063125429
45.00099999999999,0.0006063522664023157
46.00099999999999,0.0005160902641491343
47.00099999999999,0.00043379972366691297
48.00099999999999,0.00040200586980469884
49.00099999999999,0.0004373018271758429
50.00099999999999,0.0005283115466644913
51.00099999999999,0.0006520626961593677
52.00099999999999,0.0007936228225788097
53.00099999999999,0.0009478427182174555
54.00099999999999,0.0010994136497585157
55.00099999999999,0.001205704443877132
56.00099999999999,0.0012105795957876634
57.00099999999999,0.0010843931529678625
58.00099999999999,0.0008523594810806313
59.00099999999999,0.000582397089477509
60.00099999999999,0.0003442021346282419
61.00099999999999,0.00017561666447101366
62.00099999999999,7.785464210120199e-05
63.00099999999999,3.240761477781693e-05
64.00099999999999,2.0754844517189973e-05
65.00099999999999,3.586677650866462e-05
66.00099999999999,8.499067438217911e-05
67.00099999999999,0.00018574569732926995
68.00099999999999,0.00035583123556845133
69.00099999999999,0.0005991023440608055
70.00099999999999,0.0008983420493152928
71.00099999999999,0.0012269634297315927
72.00099999999999,0.0015763045300946472
73.00099999999999,0.0019702352562219836
74.00099999999999,0.0024365241074881137
75.00099999999999,0.0029453662873795373
76.00099999999999,0.0033757542117073148
77.00099999999999,0.0035633450805863122
78.00099999999999,0.0034072183352610113
79.00099999999999,0.002946307506949509
80.00099999999999,0.0023388570679039274
