Time(s),BoundaryDensity
1.719,0.0011720628917597337
2.7190000000000003,0.0013842658109157293
3.7190000000000003,0.0014733238081088111
4.719000000000001,0.0014428709854571484
5.719000000000001,0.001335409886383392
6.719000000000001,0.0012051133163860873
7.719000000000002,0.0011029283640751634
8.719000000000001,0.001080176716526033
9.719000000000001,0.0011849796416528527
10.719000000000001,0.0014323530912146712
11.719000000000001,0.0017707286280319837
12.719000000000001,0.0020906142752580856
13.719000000000003,0.0022880398445229927
14.719000000000003,0.002338031148386955
15.719000000000003,0.002318268697903503
16.719000000000005,0.0023689356668479206
17.719000000000005,0.002626269442006899
18.719000000000005,0.0031687401946997084
19.719000000000005,0.003983989618896462
20.719000000000005,0.004957067705748059
21.719000000000005,0.00589714991066709
22.719000000000005,0.006609618826073438
23.719000000000005,0.006976213112088596
24.719000000000005,0.006989742002838456
25.71900000000001,0.006731439716815737
26.71900000000001,0.006322449720897445
27.71900000000001,0.005877862935084713
28.71900000000001,0.0054731953011860615
29.71900000000001,0.0051334531481569586
30.71900000000001,0.0048481662310623655
31.71900000000001,0.004589679857171771
32.71900000000001,0.004313622683036445
33.71900000000001,0.003961841777776874
34.71900000000001,0.0034992222300003085
35.71900000000001,0.0029633038750857296
36.71900000000001,0.0024674866814267215
37.71900000000001,0.0021423369842162236
38.71900000000001,0.0020675369072928663
39.71900000000001,0.002247376969029618
40.71900000000001,0.0026274954946320117
41.71900000000001,0.003121388165214316
42.71900000000001,0.0036342247909561328
43.71900000000001,0.004086516295262496
44.71900000000001,0.0044249358073944955
45.71900000000001,0.004604988740713822
46.71900000000001,0.004569219128125328
47.71900000000001,0.004270205302567487
48.71900000000001,0.0037378355099476845
49.719000000000015,0.003114481522955513
50.719000000000015,0.0025919557435591417
51.719000000000015,0.0022881790821370927
52.719000000000015,0.0021751173371027765
53.719000000000015,0.002122076203892634
54.719000000000015,0.002008029075819505
55.719000000000015,0.0018050940431374365
56.719000000000015,0.0015811217664920558
57.719000000000015,0.0014447806308286151
58.719000000000015,0.0014847634001825566
59.719000000000015,0.0017315979435456907
60.719000000000015,0.0021441193244022263
61.719000000000015,0.002619657571285309
62.719000000000015,0.0030285814054847567
63.719000000000015,0.0032610397168400967
64.71900000000001,0.0032613511023143016
65.71900000000001,0.0030341278450433883
66.71900000000001,0.0026279190629581737
67.71900000000001,0.0021139976311839183
68.71900000000001,0.0015719228690693598
69.71900000000001,0.0010806001233105082
70.71900000000001,0.0007084746155934401
71.71900000000001,0.0005022041799671698
72.71900000000001,0.0004786398294640043
73.71900000000001,0.0006226347469263735
74.71900000000001,0.000890471286749852
75.71900000000001,0.0012215160695970297
76.71900000000001,0.0015594245504086395
77.71900000000001,0.0018719071586652401
78.71900000000001,0.002150809048323399
79.71900000000001,0.0023912340611471393
