Time(s),BoundaryDensity
368.05,0.0020839332844146555
369.05,0.0017126521009612722
370.05,0.0014322783545270977
371.05,0.0011904493248746173
372.05,0.0009762242976838857
373.05,0.0008308433885723078
374.05,0.0008151405897424814
375.05,0.0009596646961019591
376.05,0.001229605386234939
377.05,0.001527874212871189
378.05,0.001737233968684546
379.05,0.0017760838469543178
380.05,0.0016340385167835563
381.05,0.001371953888543351
382.05,0.0010960474254742417
383.05,0.0009219788586246312
384.05,0.0009351781736806785
385.05,0.0011512845421603468
386.05,0.001493910072409814
387.05,0.0018161174498463953
388.05,0.0019708202166921324
389.05,0.0018908526972946683
390.05,0.0016192883992505254
391.05,0.0012679807758103402
392.05,0.0009435725696822841
393.05,0.000700637257634043
394.05,0.0005464190521587954
395.05,0.00047557081689127335
396.05,0.0004974297400495974
397.05,0.0006331176613829572
398.05,0.0008858848963814253
399.05,0.0012106148481247363
400.05,0.0015140922943089052
401.05,0.0016961342721495227
402.05,0.0017046799910781021
403.05,0.0015611301099631683
404.05,0.001337053203731547
405.05,0.0011053411077705801
406.05,0.0009048181085242932
407.05,0.0007372263498366966
408.05,0.0005870253149088686
409.05,0.0004430797673607771
410.05,0.0003079866096998168
411.05,0.00019379423317582105
412.05,0.00011253596144534774
413.05,7.145914296041e-05
414.05,7.680532528368757e-05
415.05,0.0001425372368677054
416.05,0.00029675738918341085
417.05,0.0005783681505590099
418.05,0.0010182090009595056
419.05,0.0016060559327219451
420.05,0.0022609480785988462
421.05,0.002835905417722713
422.05,0.003175292748423681
423.05,0.0032009587007711822
424.05,0.002970149545525306
425.05,0.002662135653008059
426.05,0.002497213827116656
427.05,0.0026277861674050534
428.05,0.00305268868622127
429.05,0.003602549261723349
430.05,0.0040177639173580165
431.05,0.00408455403580841
432.05,0.0037459309209983594
433.05,0.0031166436476048344
434.05,0.002401977379186782
435.05,0.0017860849615473201
436.05,0.001361690502552993
437.05,0.0011265036655024277
438.05,0.001022421058631461
439.05,0.0009793654544210998
440.05,0.000942620142564341
441.05,0.0008831853182046818
442.05,0.0007982147121964947
443.05,0.0007066431667307547
444.05,0.0006420386599703964
445.05,0.0006424470694200702
446.05,0.0007356033857244686
447.05,0.0009209561598045945
448.05,0.0011589326633245837
449.05,0.001382160075800955
450.05,0.001528760910472177
451.05,0.0015735174038695725
452.05,0.0015304159139129577
453.05,0.0014287488285314807
454.05,0.001290066192931091
455.05,0.0011249940377854744
456.05,0.0009437983086494979
457.05,0.0007648706575740977
458.05,0.0006141593864586736
459.05,0.0005183649239242707
460.05,0.0004968783689048419
461.05,0.0005550336368125492
462.05,0.000678985719174087
463.05,0.0008342679447583757
464.05,0.0009738352642581948
465.05,0.0010575438200202266
466.05,0.0010723658068473906
467.05,0.0010371767949388423
468.05,0.0009879034340819904
469.05,0.0009546837166401732
470.05,0.0009458350158652056
471.05,0.0009461816645778249
472.05,0.0009294576064181621
473.05,0.0008777956619363193
474.05,0.0007962326399538328
475.05,0.0007122067914466275
476.05,0.0006601868503050575
477.05,0.0006614930496338059
478.05,0.0007115779042885142
479.05,0.000782175580682134
480.05,0.0008373944276136108
481.05,0.000853968358786025
482.05,0.0008320441779445342
483.05,0.0007891707355017514
484.05,0.000742968400250256
485.05,0.0006968688339361855
486.05,0.0006408270602580268
487.05,0.0005659650542967274
488.05,0.00047887532039580827
489.05,0.0004012249355906682
490.05,0.0003551255392035052
491.05,0.0003486969890257451
492.05,0.0003739710458741404
493.05,0.00041539918948416073
494.05,0.0004588802389703222
495.05,0.0004951014029011231
496.05,0.0005184175000584958
497.05,0.0005252092173064368
498.05,0.0005149301015144441
499.05,0.00049578912293777
500.05,0.0004935056080149319
501.05,0.0005554596578213443
502.05,0.0007396095184293509
503.05,0.0010837192220354412
504.05,0.001565215202594287
505.05,0.002078034566710501
506.05,0.0024561913292745095
507.05,0.002549337719124983
508.05,0.002309807333362589
509.05,0.0018258697704104146
510.05,0.0012707922448851774
511.05,0.0008067417184832819
512.05,0.0005150152060530551
