Time(s),BoundaryDensity
94.372,1.2346528628112352e-05
95.372,3.184050983130802e-05
96.372,8.133162662874635e-05
97.372,0.00018253728933746634
98.372,0.00035717779610634006
99.372,0.0006114961652694569
100.372,0.0009214498592582063
101.372,0.0012327831498767825
102.372,0.0014832188478875732
103.372,0.0016348291894443443
104.372,0.0016925554105566981
105.372,0.001696877714136051
106.372,0.0017030362511516487
107.372,0.0017654586977011214
108.372,0.0019282920850500942
109.372,0.0022128472082213815
110.372,0.0026107025814311817
111.372,0.0031053651178181885
112.372,0.0037152954957803686
113.372,0.004503193657735909
114.372,0.005506660568207723
115.372,0.006629559925232041
116.372,0.007601754324531126
117.372,0.008076306432793858
118.372,0.007815075336994548
119.372,0.00683173466881956
120.372,0.005389845027791251
121.372,0.0038618057802103836
122.372,0.0025509752094709875
123.372,0.0015906801013220917
124.372,0.0009597951321084238
125.372,0.0005662973174663797
126.372,0.00032222475694678257
127.372,0.00017182066111824605
128.372,8.479652599948738e-05
129.372,4.31453987672482e-05
130.372,3.588262496616354e-05
131.372,5.900282146362121e-05
132.372,0.00011298860547506147
133.372,0.0001949972673499523
134.372,0.00029066948402520703
135.372,0.00037511920436458535
136.372,0.00042753362649467814
137.372,0.0004495841873201172
138.372,0.00046871526684622494
139.372,0.0005176003212588469
140.372,0.0006040544368723596
141.372,0.0006977016659417039
142.372,0.0007468869816357454
143.372,0.0007133978326166779
144.372,0.0005977964380919406
145.372,0.00043745694206717245
146.372,0.0002828868415742196
147.372,0.00017321665453061383
148.372,0.00012630482523873495
149.372,0.00014180283567381949
150.372,0.00020596937955487285
151.372,0.0002932054397276699
152.372,0.0003708082036154401
153.372,0.00041395775151879756
154.372,0.00042458492997886414
155.372,0.00043627086464883885
156.372,0.0004942497155759459
157.372,0.0006214328651461828
158.372,0.0007972021724566057
159.372,0.0009685942629113966
160.372,0.0010867546330411522
161.372,0.0011382756961830342
162.372,0.001145039501531069
163.372,0.0011356689729172048
164.372,0.0011176784555827724
165.372,0.0010767698348874684
166.372,0.0010023447033622487
167.372,0.0009129031421055383
168.372,0.0008565163587913431
169.372,0.0008885163542613476
170.372,0.0010509017375116099
171.372,0.001371434817120338
172.372,0.0018764893366011105
173.372,0.0025968684644651426
174.372,0.0035476761007916407
175.372,0.004679935851466167
176.372,0.005835098833268115
177.372,0.006760449488952951
178.372,0.007212512587712417
179.372,0.0070884910880380765
180.372,0.006476961532640061
181.372,0.005584146144804669
182.372,0.004608986706859123
183.372,0.0036769584952726832
184.372,0.002865077236576511
185.372,0.002256218388219048
186.372,0.0019483334363604276
187.372,0.0020055456890994937
188.372,0.0023957790609087045
189.372,0.0029681352050312778
190.372,0.0034978551762522413
191.372,0.003791884671249684
192.372,0.0038100062234385714
193.372,0.0037287484484320632
194.372,0.003885532014773193
195.372,0.004597972503572689
196.372,0.00593595769409346
197.372,0.007590544360335735
198.372,0.00897059030345092
199.372,0.009517728458156953
200.372,0.009037937257451096
201.372,0.007798993355110106
202.372,0.006328441365654621
203.372,0.0050923423521435215
204.372,0.004293638840908796
205.372,0.0038779129463953825
206.372,0.003664550058691122
207.372,0.0034797868897066125
208.372,0.0032270249813221978
209.372,0.002892164974878182
210.372,0.0025102508531266864
211.372,0.0021278541581571143
212.372,0.0017853232545037509
213.372,0.0015149425200173222
214.372,0.0013350255834767137
215.372,0.0012366610087050395
216.372,0.0011823671815104654
217.372,0.0011302971923473817
218.372,0.0010707898979167162
219.372,0.00104465442895489
220.372,0.00112132534669589
221.372,0.0013444278234979582
222.372,0.001682127895499446
223.372,0.0020248279839071848
224.372,0.0022415918049863456
225.372,0.002258255592266113
226.372,0.002097464558955115
227.372,0.0018517952311870743
228.372,0.0016211991003866214
229.372,0.001474973275173272
230.372,0.0014662200195180043
231.372,0.0016684102827199624
232.372,0.002177044086717944
233.372,0.003046401342559362
234.372,0.004192554749022449
235.372,0.005348167404717193
236.372,0.0061471226230738266
237.372,0.006320273224535719
238.372,0.005867901128312138
239.372,0.005069298842306093
240.372,0.0043195325943091705
241.372,0.00391384363745838
242.372,0.003910764376293552
243.372,0.004129888139787032
244.372,0.0042710687562741425
245.372,0.004093008932542128
246.372,0.0035484070146259775
247.372,0.0027868296163876265
248.372,0.0020337307953166048
249.372,0.0014514171779810019
250.372,0.0010821788747789678
251.372,0.0008835249645686002
252.372,0.0007953201835526741
253.372,0.0007813420308310583
254.372,0.0008301039056564594
255.372,0.0009345404174891086
256.372,0.0010788769678748665
257.372,0.0012442121505803268
258.372,0.001418499774216844
259.372,0.0015908474693434494
260.372,0.0017334375669161432
261.372,0.0017967336306590842
262.372,0.0017328001656918342
263.372,0.001529208876017882
264.372,0.0012226546510895279
265.372,0.0008817841473225524
266.372,0.0005763308499746599
267.372,0.0003560349050324586
268.372,0.00024893627712686036
269.372,0.00027189667974624306
270.372,0.0004380685226303563
271.372,0.0007502224510392966
272.372,0.0011842987894015154
273.372,0.0016821108205600738
274.372,0.0021666919347487668
275.372,0.002568383105671369
276.372,0.002836111908275156
277.372,0.002931071690619088
278.372,0.002830318913871118
279.372,0.002555053261179546
280.372,0.002193016086600083
281.372,0.0018760781621169256
282.372,0.001725963548953456
283.372,0.0018237143410291265
284.372,0.002225421495558934
285.372,0.0029741492485434945
286.372,0.00404674212683177
287.372,0.005261577915113816
288.372,0.006265968293742182
289.372,0.006684922430507475
290.372,0.0063486110076635405
291.372,0.005405885252173066
292.372,0.004225303524046054
293.372,0.003187550537434016
294.372,0.0025503847240290747
295.372,0.0024470960755963293
296.372,0.0029252919242662837
297.372,0.00392121059688553
298.372,0.005188494865931067
299.372,0.006304396218356183
300.372,0.006831633790161326
301.372,0.00655408988249256
302.372,0.005601901777562304
303.372,0.0043596675228704095
304.372,0.003233237602074715
305.372,0.002450756331767562
306.372,0.0020149290201750708
307.372,0.001791439284646163
308.372,0.0016343524505154135
309.372,0.0014597899116682404
310.372,0.0012486289339932342
311.372,0.0010169787180542966
312.372,0.0007955560783662321
313.372,0.0006238203711169805
314.372,0.0005412846939166801
315.372,0.0005681705387936504
316.372,0.0006905955856916649
317.372,0.0008730346275935609
318.372,0.0011015020855523723
319.372,0.001426881942173589
320.372,0.0019601131769683452
321.372,0.0027960383576696515
322.372,0.0039017231419591018
323.372,0.005053866909146132
324.372,0.005901024408625789
325.372,0.006143363854998743
326.372,0.005713705354773246
327.372,0.004816083796955706
328.372,0.0037914610448410795
329.372,0.002934682795223045
330.372,0.0024115873596588745
331.372,0.0022962322045210056
332.372,0.002622527543825063
333.372,0.0033594232016668463
334.372,0.004339493553956392
335.372,0.005253880968118686
336.372,0.0057784852009134646
337.372,0.005761895153293333
338.372,0.005324207939788985
339.372,0.004778461098433245
340.372,0.004431598784022188
341.372,0.004406010166642407
342.372,0.004586265213035321
343.372,0.0047044430758815745
344.372,0.004506039831266905
345.372,0.003901129978547862
346.372,0.003010365499082365
347.372,0.002082683512971063
348.372,0.0013554160103721917
349.372,0.0009610269650247243
350.372,0.0009281813704554796
351.372,0.0012421345944370167
352.372,0.0018917742727860263
353.372,0.002852418804171532
354.372,0.004013751992507464
355.372,0.005125982444087697
356.372,0.005848526200682997
357.372,0.005907517912374172
358.372,0.0052566935136404425
