Time(s),BoundaryDensity
1.969,0.0003703420306706845
2.9690000000000003,0.00034197280498173086
3.9690000000000003,0.00026948056637236546
4.969000000000001,0.00018248886546436136
5.969000000000001,0.00011038405656802935
6.969000000000001,7.11355125093687e-05
7.969000000000002,7.16132216232017e-05
8.969000000000001,0.00011248895226246232
9.969000000000001,0.000188956895941413
10.969000000000001,0.00028726648871631345
11.969000000000001,0.0003851772987738423
12.969000000000001,0.000461401921773184
13.969000000000003,0.0005070648612584972
14.969000000000003,0.0005269095671606518
15.969000000000003,0.0005294293937456044
16.969000000000005,0.0005192070572095986
17.969000000000005,0.0005001615243287581
18.969000000000005,0.0004806544178988511
19.969000000000005,0.00046791600956411146
20.969000000000005,0.00045672043905023815
21.969000000000005,0.00042933310372776363
22.969000000000005,0.0003711514747639459
23.969000000000005,0.000286414516777307
24.969000000000005,0.0001983959028206057
25.96900000000001,0.00013683453650837328
26.96900000000001,0.00012653941310458624
27.96900000000001,0.00018314184913682092
28.96900000000001,0.00030974907080060047
29.96900000000001,0.0004904749296486062
30.96900000000001,0.0006909635366892091
31.96900000000001,0.0008798681800078746
32.96900000000001,0.0010642379060255296
33.96900000000001,0.0013051839451431505
34.96900000000001,0.001687310721703471
35.96900000000001,0.0022625021200518764
36.96900000000001,0.0030243499775902704
37.96900000000001,0.003939170955233965
38.96900000000001,0.004984903434461183
39.96900000000001,0.006124409155792092
40.96900000000001,0.0072195147824551205
41.96900000000001,0.007995719621042176
42.96900000000001,0.008152610855332563
43.96900000000001,0.007569798217702502
44.96900000000001,0.0064445786126642686
45.96900000000001,0.005247136614415396
46.96900000000001,0.004522993463236846
47.96900000000001,0.004654618605585109
48.96900000000001,0.005680868278821585
49.969000000000015,0.0072450948111514105
50.969000000000015,0.008724036590361315
51.969000000000015,0.009512466193427636
52.969000000000015,0.009309086771361467
53.969000000000015,0.008214871506770912
54.969000000000015,0.006601467529205578
55.969000000000015,0.004889201019680361
56.969000000000015,0.00339559259392962
57.969000000000015,0.0022949307361851737
58.969000000000015,0.0016387177018361454
59.969000000000015,0.0013968950813590425
60.969000000000015,0.001512696462224386
61.969000000000015,0.001951113322299763
62.969000000000015,0.0026963710193071947
63.969000000000015,0.003684403238471629
64.96900000000001,0.004732580697910554
65.96900000000001,0.005559781388011132
66.96900000000001,0.005916835548134905
67.96900000000001,0.005735499912708108
68.96900000000001,0.005174348163393738
69.96900000000001,0.004523812452452561
70.96900000000001,0.004044076944288732
71.96900000000001,0.0038530551441535
72.96900000000001,0.00393620528174581
73.96900000000001,0.0042535764393732975
74.96900000000001,0.004834108929862208
75.96900000000001,0.0057458972666973385
76.96900000000001,0.00694668455105679
77.96900000000001,0.00816405728219831
78.96900000000001,0.008963608324218341
79.96900000000001,0.008988897960273867
80.96900000000001,0.008176949425358836
81.96900000000001,0.006773696988920074
82.96900000000001,0.005164858302504575
83.96900000000001,0.0036800312247342575
84.96900000000001,0.0024982931774665297
85.96900000000001,0.0016641554299978792
86.96900000000001,0.0011465745951550063
87.96900000000001,0.0008818152092250287
88.96900000000001,0.0007898942607425566
89.96900000000001,0.0007865105071700328
90.96900000000001,0.0008052045266148142
91.96900000000001,0.0008189523569472441
92.96900000000001,0.0008405497935302286
93.96900000000001,0.0008981799165102832
94.96900000000001,0.001007604823490033
95.96900000000001,0.0011673453532481642
96.96900000000001,0.0013806718124471913
97.96900000000002,0.0016837005881554642
98.96900000000002,0.0021595093691628587
99.96900000000002,0.00293103800182687
100.96900000000002,0.004119120674154759
101.96900000000002,0.005744279538268086
102.96900000000002,0.007600537575790465
103.96900000000002,0.009220365156130932
