ParticipantID,VideoName,BoundaryTime(s)
9,backToFuture.mp4,30.441
9,backToFuture.mp4,32.344
9,backToFuture.mp4,34.428
9,backToFuture.mp4,38.216
9,backToFuture.mp4,40.617
9,backToFuture.mp4,47.921
9,backToFuture.mp4,56.395
9,backToFuture.mp4,59.782
9,backToFuture.mp4,68.94
9,backToFuture.mp4,79.748
9,backToFuture.mp4,88.755
9,backToFuture.mp4,93.875
9,backToFuture.mp4,105.168
9,backToFuture.mp4,112.223
9,backToFuture.mp4,116.844
9,backToFuture.mp4,124.583
9,backToFuture.mp4,132.04
9,backToFuture.mp4,158.076
9,backToFuture.mp4,178.409
9,backToFuture.mp4,197.859
9,backToFuture.mp4,201.877
9,backToFuture.mp4,211.235
9,backToFuture.mp4,217.491
9,backToFuture.mp4,223.096
9,backToFuture.mp4,225.029
9,backToFuture.mp4,234.923
9,backToFuture.mp4,253.953
9,backToFuture.mp4,264.928
9,backToFuture.mp4,284.495
9,backToFuture.mp4,297.789
9,backToFuture.mp4,307.395
9,backToFuture.mp4,323.676
9,backToFuture.mp4,329.746
9,backToFuture.mp4,357.069
9,backToFuture.mp4,360.054
