Run_time,Mean_PCA_1,Mean_PCA_2,Mean_PCA_3,Mean_PCA_4,Mean_PCA_5
75,-0.2477869480625,-0.237793512,0.5914755645,-0.29425843475,0.4772268455625
90,-0.13833855153333333,-0.3516081530666667,-0.026892531133333335,-0.5324633002,0.5172312694
105,-0.49280301178571434,-0.05789231107142858,0.18783222707142855,0.03873815699999999,-0.2935318932142858
120,-0.3529199091333333,0.306560087,0.2028141805333333,0.0666152862,-0.19069149146666664
135,-0.13419429119999998,-0.03327958093333334,0.22571514813333332,-0.06671131206666667,-0.8883038834
150,-0.1485517922666667,-0.15869517133333336,-0.12423075873333334,0.05691155786666665,-0.5506857493333333
165,-0.5873139834285714,0.1991895985,0.398953787,0.19506777835714287,-0.6750328732857144
180,-0.05725431786666667,0.05383081186666667,0.30715344766666663,0.26943544820000004,-0.9090138628000001
195,0.14477118593333332,0.2602104782666667,0.398445705,0.24705361313333335,-0.48045787199999995
210,-0.3322430336428571,0.23915530850000002,0.4769408019285714,0.4656110310714286,-0.56244823
225,-0.06431225266666667,0.09161278200000003,0.16754321440000003,-0.13606866953333335,-0.757623779
240,-0.2944290370666666,0.17276417246666667,-0.06825472899999999,-0.19934208253333333,-0.002158401666666665
255,-0.4343368149333333,0.40644680980000003,0.16858137606666668,0.15401779806666668,-0.18045929919999998
270,-0.22441070514285716,-0.09465317899999999,0.2650854824285714,-0.6508277565714286,0.1576589545
285,0.22660775587500004,-0.005723668812499992,0.193919632625,-0.01665262412500003,0.2756307819375
300,-0.07724975439999998,-0.037909620866666646,0.1421933826,0.13493492179999997,-0.09685152186666665
315,0.44871131299999995,-0.3483144338,0.01588968546666665,-0.17501893933333335,-0.12297552153333333
330,0.021968093333333338,-0.2795490865333333,0.19742644226666667,0.11830863566666666,-0.02062955113333335
345,0.13908002123076926,-0.20391134900000005,-0.1940414437692308,-0.19147846115384615,0.01747138407692307
360,-0.07185507293333335,-0.32292040206666667,0.052735241733333334,0.6883664421333333,-0.26124003273333335
375,0.0801176666875,0.336049037125,-0.19474066975000004,0.173329734125,0.3464364835
390,0.136294487375,-0.14011156268750002,-0.091605307625,-0.096485044125,0.18245244824999998
405,-0.17267092492857142,-0.24643440978571426,-0.12286282028571428,0.31078227228571426,0.3400784427142857
420,-0.11497834566666666,-0.2292426758666667,0.10930314400000002,-0.49938720146666665,0.18498315113333333
435,-0.01697794793750001,0.057376394562499995,0.13796767918750003,-0.019956785937499957,0.7300587273125
450,0.085169242,-0.0629676133125,-0.128888008,-0.0982803246875,0.5898575551875
465,-0.10642788499999999,-0.021611350230769228,0.2347802434615385,-0.07441756823076923,0.7157064269230768
480,0.08352421218750002,0.18024414475000003,-0.29385515575000004,-0.32717851725,0.81636748175
495,0.07904845907142861,0.08079507928571429,-0.05598653457142857,0.10106087142857142,0.6194868026428572
510,0.021662016599999993,0.12651385473333332,0.28519071486666664,0.0002659770666666598,0.6235315554666666
525,0.004579267071428579,0.023864666642857173,0.04242664978571427,-0.05841451057142856,0.6246618710714286
540,0.2763095401333333,-0.3412596847333333,-0.40845415106666666,-0.4580844425333333,0.13617840160000003
555,0.3524751036153846,-0.1275580616153846,-0.47860262753846156,-0.1887279076153846,-0.0787744506923077
570,0.22930182979999997,-0.16204754286666667,0.11302006333333331,-0.11032718626666664,0.2728908926666667
585,-0.1577248617142857,-0.014708012571428572,-0.09225337535714287,0.357179881,0.200563906
600,0.09660631418750001,0.028511003249999983,-0.21437817437499998,0.19886178118750003,0.1357773454375
615,0.12234227087499996,0.30663442031250004,0.1595291274375,0.10404312093749998,0.014021776124999996
630,-0.31089944220000004,0.19539033459999997,0.031477060266666676,-0.037432778,-0.3102674045333333
645,0.06050811392857144,-0.49595658392857145,-0.15047882342857144,-0.33304726285714287,0.20220609750000001
660,0.2135288505,-0.409236250625,-0.207369029625,-0.19943560425000004,0.291105632875
675,-0.036743231176470596,-0.17908262236134453,-0.34023997384033616,-0.24717189023529412,0.22379173766386554
