video,event_index,start_idx,end_idx,within_mean,across_mean,z,p,n_pairs
global_Mean_PCA_4,1,0,2,0.8737512871046462,0.023587867240825417,2.4631201947851675,0.0009999999999998899,3
global_Mean_PCA_4,2,2,4,0.5053534135930039,-0.035267305427091285,1.5640009556222987,0.05899999999999994,3
global_Mean_PCA_4,3,4,11,0.23133452144818256,-0.020139636427728865,2.3307199254776476,0.005999999999999894,28
global_Mean_PCA_4,4,11,12,1.0,-0.014988074804005606,1.8200441397098894,0.0,1
global_Mean_PCA_4,5,12,13,1.0,0.012140438579363231,1.7396581882233575,0.0,1
global_Mean_PCA_4,6,13,14,1.0,-0.01995574741383288,1.7900365211431875,0.0,1
global_Mean_PCA_4,7,14,15,1.0000000000000002,-0.0164937985239492,1.7937130027858896,0.0,1
global_Mean_PCA_4,8,15,17,0.6274767062445396,-0.03831565220989869,2.068929050599799,0.018000000000000016,3
global_Mean_PCA_4,9,17,19,0.6370030194018713,0.03229282595785274,1.758204821214619,0.040999999999999925,3
global_Mean_PCA_4,10,19,20,0.9999999999999999,0.011502612113428633,1.727415724937233,0.0,1
global_Mean_PCA_4,11,20,21,1.0000000000000002,0.004773385851548092,1.692997733796419,0.0,1
global_Mean_PCA_4,12,21,23,0.620139656432566,0.03484766178722623,1.72992653768729,0.052999999999999936,3
global_Mean_PCA_4,13,23,24,1.0000000000000002,-0.041558839821715765,1.7690083148625149,0.0,1
global_Mean_PCA_4,14,24,26,0.7564328248770149,-0.04399573182474578,2.411927112634013,0.0039999999999998925,3
global_Mean_PCA_4,15,26,28,0.6035909378301197,-0.03336689809743138,1.9550548092961262,0.025000000000000022,3
global_Mean_PCA_4,16,28,32,0.40828553410238316,0.022891322454464378,2.1794017096088267,0.015999999999999903,10
global_Mean_PCA_4,17,32,33,0.9999999999999999,-0.008530023709852477,1.9523358183731603,0.0,1
global_Mean_PCA_4,18,33,37,0.2562640893284368,-0.01907258586157343,1.5482471927283685,0.05799999999999994,10
global_Mean_PCA_4,19,37,38,1.0000000000000002,-0.006343943461415629,1.6965708003418731,0.0,1
global_Mean_PCA_4,20,38,40,0.7308315926030694,-0.01140262441403596,2.124073942199015,0.018999999999999906,3
global_Mean_PCA_4,21,40,42,0.5327558986898092,-0.01590340651816285,1.5486682901609505,0.06099999999999994,3
global_Mean_PCA_4,22,42,43,1.0,-0.020148137350265903,1.6993513815894272,0.0,1
global_Mean_PCA_4,23,43,45,0.681234662216637,-0.013100361698751041,1.9995151436426033,0.026999999999999913,3
global_Mean_PCA_4,24,45,49,0.5565361783522627,0.017956110834610992,2.826240415708666,0.0019999999999998908,10
global_Mean_PCA_4,25,49,51,0.726495289298921,0.03664926654700901,2.168906985418248,0.008000000000000007,3
global_Mean_PCA_4,26,51,52,1.0,-0.0177018598214577,1.8092070321650826,0.0,1
global_Mean_PCA_4,27,52,55,0.3929393109745738,-0.0004253262563348411,1.7000473200654427,0.04500000000000004,6
global_Mean_PCA_4,28,55,56,1.0000000000000002,0.05230928562741664,1.5727987309549498,0.0,1
global_Mean_PCA_4,29,56,58,0.4006603961061505,0.03312917057912385,1.0749041934731,0.14500000000000002,3
global_Mean_PCA_4,30,58,61,0.5441162406608014,-0.040958194629541325,2.363220715900979,0.008000000000000007,6
global_Mean_PCA_4,31,61,64,0.5401529045110932,-0.02682713449135948,2.287284358392205,0.0119999999999999,6
global_Mean_PCA_4,32,64,67,0.38818597924939396,0.005707475558252784,1.66008768386288,0.04799999999999993,6
global_Mean_PCA_4,33,67,68,1.0,0.006474936960527296,1.8962940029204867,0.0,1
global_Mean_PCA_4,34,68,69,1.0000000000000002,-0.0564593251954141,1.7650018350420031,0.0,1
global_Mean_PCA_4,35,69,70,1.0000000000000002,0.024047164201100802,1.84499171016027,0.0,1
global_Mean_PCA_4,36,70,71,1.0000000000000002,-0.00317592447544415,1.9262555170966307,0.0,1
global_Mean_PCA_4,37,71,72,1.0,-0.0069106368835078575,1.8936805990687764,0.0,1
global_Mean_PCA_4,38,72,73,1.0000000000000002,0.03798457777167725,1.6798210432929126,0.0,1
global_Mean_PCA_4,39,73,79,0.2777633766934332,0.02233759238526173,2.0726720018570286,0.018000000000000016,21
global_Mean_PCA_4,40,79,84,0.21753714637575444,-0.0011098514638832214,1.4442460939588637,0.07699999999999985,15
global_Mean_PCA_4,41,84,85,1.0000000000000002,-0.028326859382624903,1.8543864535124455,0.0,1
global_Mean_PCA_4,42,85,86,1.0000000000000002,0.025135276639567265,1.640856650946537,0.0,1
global_Mean_PCA_4,43,86,90,0.443079948182955,-0.04423369354162206,2.6973180137011,0.0039999999999998925,10
global_Mean_PCA_4,44,90,91,1.0000000000000002,-0.05058311542257235,1.7713275777318274,0.0,1
global_Mean_PCA_4,45,91,92,1.0,-0.05117641951951194,1.9405332548281324,0.0,1
global_Mean_PCA_4,46,92,96,0.22438497622419112,-0.010362187996663542,1.2687559538073272,0.10999999999999999,10
global_Mean_PCA_4,47,96,98,0.4252128628757139,0.011832831415712126,1.250761483029609,0.10199999999999987,3
global_Mean_PCA_4,48,98,99,1.0000000000000002,-0.03309384254643201,1.7187707380854413,0.0,1
global_Mean_PCA_4,49,99,103,0.2820922908990028,-0.0018261276341231879,1.6532404716528668,0.04599999999999993,10
global_Mean_PCA_4,50,103,108,0.6686189788906473,0.029671537303573116,4.319803029876699,0.0,15
