ProbeVersion,ProbeNumber,PCA_0,PCA_1,PCA_2,PCA_3,PCA_4
10,2,-0.12820613464025266,0.5120442995450378,-0.6994400243323486,-0.022392304920303023,0.17465686789984813
10,3,-0.8017550628759533,1.0861028617563817,0.5715391378707749,0.031481853069808254,-0.37466406379436884
10,4,-1.00982541533728,0.1310018116746108,-0.052941050918151836,1.0563191828018124,0.5032231451010221
10,5,0.0940532703518113,-0.16548722747029862,0.6838296127610051,0.39651272678255445,0.26282730994963066
11,0,0.15711865138355993,-0.5067335599290288,-0.2750926237858711,0.03287060648368378,0.03341519018145765
11,1,0.9567500815549345,-0.5803984865854234,0.01601675118869366,0.21055679754733,-0.12876568416860862
11,2,-0.09148417954379943,-0.0291323027946865,-0.2428718634966058,0.2477394990250093,0.10951624906141773
11,3,-0.057813414404567096,0.45427603138259215,0.16959399338597864,0.2591389225941628,-0.1255877069465592
11,4,0.46840528403502507,0.181236029637168,0.23143838665095454,0.39597525629012725,-0.031496965852918786
11,5,0.3041431014548946,0.2714073590854675,0.39170261655000754,-0.14971236276704625,0.28225555348650927
12,0,1.0927900367026635,-0.13917787099636686,0.14748045758640613,-0.0878117747860303,-0.03565509146809962
12,1,1.004570892114603,-0.2830815089825083,0.2210546402279187,0.24523283358005005,0.3270816208707642
12,2,0.47281017866447694,-0.5405164252214832,-0.6782302670295225,0.8511273009364934,0.22613160236199126
12,3,-0.028461443319582565,0.013586428658951726,0.10106297307524612,0.3026850843250139,-0.29392916610750364
12,4,0.3586729923938735,-0.1079479190954189,0.18696116737383547,-0.2501203850107993,-0.0885629514417925
12,5,-0.3747759332120593,0.05698049252073334,0.06512199951870826,0.17616800503975938,-0.16795878230310773
13,0,0.40268749504229134,0.7754333165180468,-0.1570182477531756,-0.18866377443563337,0.10121857130399052
13,1,-0.0032292340266193826,-0.7112610647612366,-0.4499342514689838,-0.13651972490780445,-0.48493090016186846
13,2,0.2946436949673246,-0.25384305896160153,0.06829655876380691,-0.05107665645423702,-0.38647096921928975
13,3,-0.12627491184398207,-0.18091949369646226,-0.6157804540467835,0.007207440664672239,0.20584868569013956
13,4,0.42359801770072314,-0.5829926292806192,-0.0755299065185422,0.03464263059764635,-0.2123752418740937
13,5,-0.5377611431982341,-0.5538461516909776,-0.5003010733013785,-0.1373968932037197,0.444621711798556
14,0,0.4058972748529081,-0.228086907063649,1.0646732576030349,0.2363742506625004,0.3218447942129781
14,1,0.008992340757543682,-0.15881276849249673,1.0892689490444185,0.5626988005914565,0.41228085780716617
14,2,-0.212573597735108,0.4368809041252664,0.3161885095031902,0.0011730008324607624,-0.5402164138768287
14,3,0.32498468691738447,0.13107582232627696,0.5323308721784347,0.5084171013264699,-0.21351055397222743
14,4,0.4384843118179647,-0.1733941994527551,0.08601532617568648,1.0369795244388351,0.2512814566863342
14,5,0.2821283535010538,0.2568808277002597,0.5052256522669233,0.35729773762278005,0.25668960169105126
15,0,0.7921510277964218,-0.5026079993518924,0.45974760442418267,-0.4738656029514801,-0.28596884126221184
15,1,0.4358147255658552,0.03256461753142407,0.18157512480173896,-0.1225718866938192,-0.13224246050575958
15,2,0.818502346090617,0.47068006341307017,1.1238933566204306,0.08380148200567941,0.3132915928578745
15,3,0.946062187520248,1.2411623803041698,0.6518245234588271,-0.8428564509171563,0.6637537988991216
15,4,0.7608780251861659,1.5213757693637984,0.4231267061426855,-1.0884405522008502,0.5192854934802706
15,5,0.5172829745064947,0.5070744096197786,0.25096947669908015,-0.8380154562088323,0.47310345788742014
