ProbeVersion,ProbeNumber,PCA_0,PCA_1,PCA_2,PCA_3,PCA_4
0,0,0.002060775794714198,-0.8183154989956036,-0.7952900448391851,-0.06529366262622961,-0.41975349152134744
0,1,-1.012790629581484,-0.410342111211541,0.0644735905105209,0.4905582635412845,-1.2378477264210828
0,2,-0.7096507577034856,-0.276018781195646,-0.47718050115553723,1.2072156954527493,-0.41874248791767477
0,3,-0.25587121774777866,-0.48900428134538837,0.338935830569075,-0.2147735525900885,-0.06678464633917891
0,4,0.017926340314693104,-0.24323524905592267,-0.21111519532352097,-0.49362988104934746,-0.14471868447695463
0,5,-0.42506779921486476,-1.0813420460896193,-0.3913348773020962,-0.12163433612815194,-0.034340090086445604
1,0,0.7271298075860243,-0.6546119243756174,-0.6191262297184695,0.6543851682984823,-0.12222263360703686
1,1,-0.27548952988143505,-0.23735800167674467,-0.19708059198893219,0.046025104995706126,0.09555461163769668
1,2,-0.3493827380577381,-0.14281408204537327,-0.4396089914546938,0.14714941073531027,0.036752329700393625
1,3,-0.4573493559983955,0.28746280990765727,0.00468671550017985,0.24479610923040296,0.10789818202605597
1,4,-0.2795572175336053,0.33573232113722723,0.6941895222046583,-0.42710542693272047,0.10360006301546232
1,5,-0.011968242678542573,-0.14666803258036482,-0.0730043069983553,-0.24165938346658897,-0.025598554540431258
2,0,0.9707559195802228,0.5047352994757256,0.4866505594577227,-0.26180532156035874,0.8053627717613698
2,1,0.2396305247944977,0.0752433886192186,1.019388678367728,-0.29653007234539547,0.2978422976179421
2,2,0.9321507635158061,0.19560443793590204,0.7234025293803611,0.5793996279582366,0.687652309954889
2,3,-0.06282791040236614,0.03129495532935641,0.37562964284460587,-0.17444256089052582,0.4602322926822991
2,4,0.5470531338746886,-0.15526948307837746,0.1511299214052692,-0.5223428913090419,-0.44927397203673475
2,5,-0.6043822667906456,-0.15431514934336293,-0.6384302865468934,-0.879073614594542,-0.1587909425926411
3,0,-0.03708212973793748,0.19757507585270698,0.34128407284973566,-0.13188826209445817,-0.3266844455903162
3,1,0.5459035658551442,0.29843463912235063,0.1873935918333603,-0.44510805979658663,0.08415989320688402
3,2,0.2450481192615312,-0.13406518844587706,0.4220226887748031,-0.006280303702825705,0.07388657226767514
3,3,-0.22020530836146796,0.220203871212226,0.4069030898595325,-0.07604304226591319,0.23846849806107148
